,Games,Game Type,Turns,Victory Status,Winner,Increment Code,White Id,White Rating,Black Id,Black Rating,Opening ECO,Opening Name,Rating Difference,Date,Time,Winner Id
11925,12041,Rated,110,mate,black,10+0,dastan-2009,1649,feridoon2222,1761,C00,French Defense: Steinitz Attack,112,2017-08-31,19:45:42,feridoon2222
11927,12043,Rated,94,mate,black,10+0,boho,1569,dastan-2009,1624,A00,Hungarian Opening,55,2017-08-17,21:00:40,dastan-2009
11936,12052,Unrated,77,mate,white,15+15,dinobzik,1185,minaturesquid,1179,C00,French Defense: Normal Variation,6,2017-08-22,12:54:59,dinobzik
11943,12059,Rated,49,mate,white,15+15,dinobzik,1160,vedas,946,D00,Queen's Pawn Game: Mason Attack,214,2017-08-15,09:19:22,dinobzik
11950,12066,Rated,16,mate,black,10+0,morethanchess,1081,dinobzik,1133,B01,Scandinavian Defense,52,2017-07-26,16:19:54,dinobzik
11952,12068,Rated,71,mate,white,10+0,dinobzik,1133,tatay,1161,C41,Philidor Defense #2,28,2017-07-25,16:04:55,dinobzik
11953,12069,Rated,63,mate,white,10+0,shadd,952,dinobzik,1159,B20,Sicilian Defense,207,2017-07-25,15:41:48,shadd
11956,12072,Rated,49,mate,white,10+0,olefm,1217,dinobzik,1210,A45,Canard Opening,7,2017-07-24,18:29:10,olefm
11957,12073,Rated,134,mate,black,10+0,dinobzik,1228,khaefear,1262,B01,Scandinavian Defense: Main Line |  Mieses Variation,34,2017-07-24,18:16:12,khaefear
11960,12076,Rated,131,mate,white,10+0,mohamed_elgebaly,1334,dinobzik,1246,B54,Sicilian Defense #2,88,2017-07-23,17:52:41,mohamed_elgebaly
11962,12078,Rated,104,mate,black,10+0,alexandrsolodovnik,1393,dinobzik,1234,E61,Indian Game: West Indian Defense,159,2017-07-23,17:25:07,dinobzik
11966,12082,Rated,154,mate,black,10+0,dinobzik,1224,drchitranjanmittal,1530,B27,Sicilian Defense,306,2017-07-13,13:36:01,drchitranjanmittal
11967,12083,Rated,56,mate,black,10+0,dinobzik,1226,vitaminex,1848,C46,Four Knights Game,622,2017-07-13,13:17:20,vitaminex
11969,12085,Rated,57,mate,white,10+0,dinobzik,1139,rajesh170293,1221,D20,Queen's Gambit Accepted: Saduleto Variation,82,2017-07-13,12:59:46,dinobzik
11971,12087,Rated,46,mate,black,10+0,vox767,1156,dinobzik,1111,C02,French Defense: Advance Variation |  Nimzowitsch System,45,2017-07-12,21:34:00,dinobzik
11975,12091,Rated,32,mate,black,10+0,dinobzik,1237,hyildiz07,1237,C50,Italian Game: Schilling-Kostic Gambit,0,2017-07-12,20:41:47,hyildiz07
11977,12093,Rated,27,mate,white,10+0,dinobzik,1220,brukaef,1252,D02,Queen's Pawn Game: London System,32,2017-07-08,20:11:30,dinobzik
11986,12102,Rated,72,mate,black,10+0,mariofaro,1730,noobdude,1656,A00,Hungarian Opening,74,2017-07-16,17:02:41,noobdude
11994,12110,Rated,39,mate,white,10+0,noobdude,1641,taylol,1488,B54,Sicilian Defense #2,153,2017-07-15,15:40:30,noobdude
12001,12117,Rated,121,mate,white,10+0,noobdude,1632,mat43,1692,B00,Owen Defense,60,2017-06-29,12:56:22,noobdude
12005,12121,Rated,57,mate,white,10+0,noobdude,1616,lgonzaguille,1586,C50,Italian Game,30,2017-06-25,17:27:38,noobdude
12016,12132,Rated,32,mate,black,10+0,ilyasaytar,1477,noobdude,1622,C50,Italian Game: Rosentreter Gambit,145,2017-06-24,19:27:05,noobdude
12024,12140,Rated,60,mate,black,10+0,k4b3zon,2011,mburch1974,1865,D02,Queen's Pawn Game: Zukertort Variation,146,2017-08-23,01:45:56,mburch1974
12026,12142,Rated,70,mate,black,10+0,baris4747,1924,mburch1974,1861,D02,Queen's Pawn Game: Zukertort Variation,63,2017-08-06,01:27:54,mburch1974
12029,12145,Rated,62,mate,black,10+0,alberto1983,1342,mburch1974,1874,A00,Van't Kruijs Opening,532,2017-08-01,16:42:46,mburch1974
12030,12146,Rated,39,mate,white,10+0,isahajizadeh123,1495,mburch1974,1896,D06,Queen's Gambit Refused: Marshall Defense,401,2017-08-01,16:31:37,isahajizadeh123
12031,12147,Rated,52,mate,black,10+0,mburch1974,1905,andrealox,2022,B40,Sicilian Defense: French Variation,117,2017-08-01,16:26:13,andrealox
12040,12156,Rated,137,mate,white,10+0,anthony1104,1908,mburch1974,1898,C41,Philidor Defense: Exchange Variation,10,2017-07-26,02:21:38,anthony1104
12041,12157,Rated,59,mate,white,10+0,mburch1974,1897,jahbey913,1303,B02,Alekhine Defense: Scandinavian Variation,594,2017-07-26,01:56:38,mburch1974
12043,12159,Unrated,103,mate,white,5+15,fairygirl,2387,mburch1974,1906,D30,Queen's Gambit Declined,481,2017-07-24,00:28:36,fairygirl
12047,12163,Rated,52,mate,black,10+0,v_iracheta,1516,mburch1974,1905,A41,Queen's Pawn,389,2017-07-23,02:09:45,mburch1974
12049,12165,Rated,104,mate,black,10+0,nik05master,1716,tanjerry,1972,B76,Sicilian Defense: Dragon Variation |  Yugoslav Attack |  Belezky Line,256,2017-09-03,10:54:12,tanjerry
12052,12168,Rated,84,mate,black,10+0,laki3,1753,tanjerry,1947,B27,Sicilian Defense: Hyperaccelerated Dragon,194,2017-09-03,10:29:55,tanjerry
12054,12170,Rated,57,mate,white,10+0,tanjerry,1925,davidthechessiah,1880,A15,English Opening: Anglo-Indian Defense,45,2017-09-03,10:13:13,tanjerry
12057,12173,Rated,147,mate,white,10+0,tanjerry,1904,eraldii,1902,A36,English Opening: Symmetrical Variation |  Symmetrical Variation,2,2017-09-03,09:46:39,tanjerry
12059,12175,Rated,149,mate,white,10+0,tanjerry,1894,aifel,1717,B23,Sicilian Defense: Closed Variation,177,2017-09-03,09:30:40,tanjerry
12065,12181,Rated,107,mate,white,10+0,tanjerry,1903,saleee565,1914,A15,English Opening: Anglo-Indian Defense,11,2017-09-02,20:06:16,tanjerry
12066,12182,Rated,28,mate,black,10+0,ramonsantana44,1919,tanjerry,1889,B39,Sicilian Defense: Accelerated Dragon |  Maroczy Bind |  Breyer Variation,30,2017-09-02,19:55:35,tanjerry
12067,12183,Rated,64,mate,black,10+0,sansebastian,1403,tanjerry,1887,A43,Old Benoni Defense,484,2017-09-02,19:53:06,tanjerry
12069,12185,Rated,82,mate,black,10+0,tanjerry,1906,gio95,1890,A10,English Opening,16,2017-08-30,18:37:15,gio95
12072,12188,Rated,23,mate,white,10+0,alfuadi,1594,tanjerry,1942,B22,Sicilian Defense: Alapin Variation,348,2017-08-30,13:35:58,alfuadi
12074,12190,Rated,117,mate,white,10+0,tanjerry,1947,anshu123,1771,A15,English Opening: Anglo-Indian Defense,176,2017-08-30,13:30:33,tanjerry
12078,12194,Rated,47,mate,white,10+0,tanjerry,1948,divasatanica,1397,C41,Philidor Defense,551,2017-08-30,11:11:43,tanjerry
12080,12196,Rated,97,mate,white,10+0,tanjerry,1969,jncusters,1320,A20,English Opening: King's English Variation,649,2017-08-30,10:54:48,tanjerry
12081,12197,Unrated,31,mate,white,5+5,illcheckyoumate,1500,male_pawn_star,1500,C41,Philidor Defense #3,0,2017-08-16,11:15:28,illcheckyoumate
12088,12204,Rated,51,mate,white,10+0,wiggleitjiggleit,1436,simplymaster,1439,D46,Semi-Slav Defense: Romih Variation,3,2017-08-30,17:59:34,wiggleitjiggleit
12098,12214,Rated,42,mate,black,10+0,saviter,1689,per1966,1670,B32,Sicilian Defense: Loewenthal Variation,19,2017-08-29,22:24:48,per1966
12104,12220,Rated,72,mate,black,10+1,robertao,1648,saviter,1719,B30,Sicilian Defense: Old Sicilian,71,2017-08-26,01:15:29,saviter
12113,12229,Rated,91,mate,white,15+15,saviter,1713,raitenis,1659,C55,Italian Game: Anti-Fried Liver Defense,54,2017-08-23,02:31:58,saviter
12114,12230,Rated,56,mate,black,10+0,cris36,1605,saviter,1698,A00,Van't Kruijs Opening,93,2017-08-22,21:25:19,saviter
12115,12231,Rated,71,mate,white,10+0,saviter,1690,cris36,1613,C00,French Defense: Normal Variation,77,2017-08-22,21:18:25,saviter
12116,12232,Rated,48,mate,black,10+0,cris36,1622,saviter,1681,A00,Van't Kruijs Opening,59,2017-08-22,21:12:30,saviter
12139,12255,Rated,36,mate,black,8+0,sgbarrys,1509,toitles,1505,A00,Van't Kruijs Opening,4,2017-09-03,00:56:08,toitles
12141,12257,Rated,35,mate,white,8+0,toitles,1494,catire49,1313,C00,French Defense: Knight Variation,181,2017-09-03,00:38:36,toitles
12151,12267,Rated,43,mate,white,8+0,toitles,1495,jarekc,1474,C60,Ruy Lopez: Cozio Defense,21,2017-09-02,19:50:12,toitles
12152,12268,Rated,80,mate,black,8+0,toitles,1503,hamaramanish,1570,B00,Owen Defense,67,2017-09-02,18:04:59,hamaramanish
12153,12269,Rated,51,mate,white,8+0,toitles,1497,nadsen,1351,C41,Philidor Defense: Steinitz Variation,146,2017-09-02,17:54:23,toitles
12155,12271,Rated,44,mate,black,8+0,i_am_sancho,1489,toitles,1473,A00,Van Geet Opening,16,2017-09-01,00:44:23,toitles
12158,12274,Rated,120,mate,black,8+0,sgbarrys,1502,toitles,1448,A00,Van't Kruijs Opening,54,2017-08-31,05:29:02,toitles
12161,12277,Rated,127,mate,white,8+0,toitles,1431,sgbarrys,1520,C40,King's Pawn Game: Damiano Defense,89,2017-08-31,05:07:45,toitles
12164,12280,Rated,88,mate,black,10+0,amiriali,1507,mrcrusher,2084,B82,Sicilian Defense: Scheveningen Variation |  Matanovic Attack,577,2017-09-02,18:16:11,mrcrusher
12165,12281,Rated,113,mate,white,10+0,mrcrusher,2082,amiriali,1509,C69,Ruy Lopez: Exchange Variation |  Gligoric Variation,573,2017-09-02,18:04:20,mrcrusher
12172,12288,Unrated,152,mate,black,10+0,ogeldi,1793,singyoursong42,2015,E77,King's Indian Defense: Six Pawns Attack,222,2017-08-05,18:19:23,singyoursong42
12174,12290,Unrated,120,mate,black,10+0,ogeldi,1793,singyoursong42,2015,E61,Indian Game: West Indian Defense,222,2017-08-05,17:54:07,singyoursong42
12175,12291,Unrated,105,mate,white,10+0,singyoursong42,2015,ogeldi,1793,A40,Modern Defense,222,2017-08-05,17:34:25,singyoursong42
12178,12294,Rated,4,mate,black,10+0,duckduckfrog,1527,smartduckduckcow,1882,A02,Bird Opening,355,2017-07-15,02:20:37,smartduckduckcow
12179,12295,Rated,54,mate,black,7+2,abolfazl1386,1500,smartduckduckcow,1901,D10,Slav Defense #2,401,2017-07-13,08:26:26,smartduckduckcow
12180,12296,Rated,4,mate,black,10+0,duckduckfrog,1533,smartduckduckcow,1897,A02,Bird Opening,364,2017-07-13,00:22:13,smartduckduckcow
12181,12297,Rated,5,mate,white,10+0,smartduckduckcow,1894,duckduckfrog,1539,A00,Van't Kruijs Opening,355,2017-07-13,00:21:32,smartduckduckcow
12182,12298,Rated,26,mate,black,10+0,duckduckfrog,1545,smartduckduckcow,1890,C20,King's Pawn Game: Mengarini's Opening,345,2017-07-13,00:20:56,smartduckduckcow
12183,12299,Rated,4,mate,black,10+0,duckduckfrog,1552,smartduckduckcow,1887,A02,Bird Opening,335,2017-07-13,00:17:29,smartduckduckcow
12190,12306,Unrated,48,mate,black,25+0,duckduckcow,1832,ducksandcats,1821,B12,Caro-Kann Defense: Advance Variation |  Van der Wiel Attack,11,2017-08-12,03:18:36,ducksandcats
12192,12308,Unrated,31,mate,white,25+0,duckduckcow,1832,ducksandcats,1821,B12,Caro-Kann Defense: Advance Variation |  Van der Wiel Attack,11,2017-08-12,02:25:59,duckduckcow
12193,12309,Unrated,66,mate,black,10+0,zdb,1500,ducksandcats,1821,D00,Blackmar-Diemer Gambit #2,321,2017-08-12,02:12:00,ducksandcats
12196,12312,Unrated,120,mate,black,11+0,mileadam,1877,ducksandcats,1821,B13,Caro-Kann Defense: Exchange Variation |  Rubinstein Variation,56,2017-08-09,06:47:51,ducksandcats
12207,12323,Rated,24,mate,black,15+10,ducksandcats,1861,chess_pro_107,1899,B10,Caro-Kann Defense: Accelerated Panov Attack #2,38,2017-08-02,09:40:01,chess_pro_107
12208,12324,Rated,4,mate,black,10+0,duckduckfrog,1527,ducksandcats,1861,A02,Bird Opening,334,2017-08-02,09:32:36,ducksandcats
12211,12327,Rated,70,mate,black,15+5,mario455,1660,ducksandcats,1873,B01,Scandinavian Defense: Modern Variation #2,213,2017-07-31,11:14:46,ducksandcats
12218,12334,Rated,42,mate,black,10+5,wall-of-shields,1704,ducksandcats,1824,A20,English Opening: King's English Variation,120,2017-07-27,10:07:27,ducksandcats
12219,12335,Rated,47,mate,white,15+15,dico-hd,1427,lussesvend,1444,C70,Ruy Lopez: Morphy Defense |  Caro Variation,17,2017-09-01,14:25:45,dico-hd
12223,12339,Rated,57,mate,white,15+15,pablo1459,1428,dico-hd,1441,C50,Italian Game,13,2017-08-28,15:04:32,pablo1459
12224,12340,Rated,58,mate,black,10+0,hanso2,1383,dico-hd,1412,C20,King's Pawn Game: Wayward Queen Attack,29,2017-08-28,11:02:41,dico-hd
12229,12345,Rated,107,mate,white,9+5,dfdghgh,1505,kvazarteoriyastrun,1898,D00,Queen's Pawn Game: Mason Attack,393,2017-08-23,16:14:45,dfdghgh
12232,12348,Rated,42,mate,black,9+5,mineralkin,1460,dfdghgh,1487,A45,Indian Game,27,2017-08-22,16:56:55,dfdghgh
12245,12361,Rated,50,mate,black,15+5,nmchamp,1436,dfdghgh,1495,A04,Zukertort Opening: Quiet System,59,2017-08-12,16:20:02,dfdghgh
12253,12369,Rated,89,mate,white,10+0,dfdghgh,1493,redheadschinken,1416,A41,Queen's Pawn,77,2017-07-26,17:36:00,dfdghgh
12254,12370,Rated,71,mate,white,15+0,m9651877,1130,mrhawk,1048,C68,Ruy Lopez: Exchange Variation |  Lutikov Variation,82,2017-08-14,21:43:48,m9651877
12255,12371,Rated,43,mate,white,9+8,slbn,994,mrhawk,1091,C00,French Defense: La Bourdonnais Variation,97,2017-08-05,01:28:06,slbn
12256,12372,Unrated,48,mate,black,10+0,cafeinanojutsu,1186,mrhawk,1091,B20,Sicilian Defense: Bowdler Attack,95,2017-07-19,23:11:32,mrhawk
12257,12373,Rated,171,mate,white,20+0,mrhawk,1071,tiquira,891,C40,King's Pawn Game: Gunderam Gambit,180,2017-07-18,23:24:18,mrhawk
12258,12374,Unrated,34,mate,black,20+0,mrhawk,1071,mesopotamien,938,C41,Philidor Defense #3,133,2017-07-18,21:16:55,mesopotamien
12259,12375,Rated,63,mate,white,9+4,carloshvrt,987,mrhawk,1125,C46,Four Knights Game,138,2017-07-18,15:55:26,carloshvrt
12263,12379,Rated,54,mate,black,10+0,assasin_creep,1730,eddie_marx,2003,D35,Queen's Gambit Declined: Normal Defense,273,2017-09-02,00:30:11,eddie_marx
12264,12380,Rated,131,mate,white,10+0,fercareto,1762,assasin_creep,1742,C02,French Defense: Advance Variation |  Main Line,20,2017-09-02,00:24:25,fercareto
12267,12383,Rated,88,mate,black,10+0,assasin_creep,1761,duck3ds,1578,D20,Queen's Gambit Accepted: Saduleto Variation,183,2017-09-01,00:49:02,duck3ds
12269,12385,Unrated,58,mate,black,20+60,luciano_the_best,1332,picchiolu,1820,B90,Sicilian Defense: Najdorf |  Lipnitsky Attack,488,2017-07-28,20:28:29,picchiolu
12270,12386,Unrated,52,mate,black,5+5,picchiolu,1820,lance5500,2621,B50,Sicilian Defense: Modern Variations |  Anti-Qxd4 Move Order,801,2017-07-19,19:32:03,lance5500
12272,12388,Rated,73,mate,white,10+0,curry117,1560,gustavox,1403,B30,Sicilian Defense: Old Sicilian,157,2017-09-03,15:25:17,curry117
12273,12389,Rated,57,mate,white,10+0,curry117,1544,gjroberts33,1771,C50,Four Knights Game: Italian Variation,227,2017-09-03,05:12:37,curry117
12278,12394,Rated,33,mate,white,10+0,davoodshadi,1796,curry117,1591,D30,Queen's Gambit Declined,205,2017-08-27,05:35:38,davoodshadi
12279,12395,Rated,24,mate,black,10+0,curry117,1607,magrabi,1455,C40,King's Pawn Game: McConnell Defense,152,2017-08-27,05:31:08,magrabi
12281,12397,Rated,53,mate,white,10+0,curry117,1588,wilmersun,1230,B30,Sicilian Defense: Old Sicilian,358,2017-08-27,05:17:23,curry117
12285,12401,Rated,113,mate,white,10+0,curry117,1565,gespinosaj,1730,C00,French Defense #2,165,2017-08-16,16:35:29,curry117
12290,12406,Unrated,78,mate,black,10+10,chess-brahs,1950,lcf64,1885,A08,King's Indian Attack,65,2017-08-26,14:33:40,lcf64
12298,12414,Rated,33,mate,white,15+0,chess-brahs,2023,arda2828,1671,A04,Zukertort Opening: Queen's Gambit Invitation,352,2017-08-23,14:48:23,chess-brahs
12299,12415,Rated,30,mate,black,15+0,arda2828,1675,chess-brahs,2008,B57,Sicilian Defense: Modern Variations |  Main Line,333,2017-08-23,14:43:32,chess-brahs
12300,12416,Rated,53,mate,white,15+0,chess-brahs,1990,arda2828,1678,A04,Zukertort Opening: Queen's Gambit Invitation,312,2017-08-23,14:41:24,chess-brahs
12310,12426,Unrated,56,mate,black,10+0,matiasbaal,1541,xstorm59,2033,B90,Sicilian Defense: Najdorf |  Lipnitsky Attack,492,2017-09-03,20:22:00,xstorm59
12312,12428,Unrated,75,mate,white,10+0,xstorm59,2033,pocin1,1567,A40,Horwitz Defense,466,2017-08-27,23:27:24,xstorm59
12313,12429,Unrated,59,mate,white,30+0,xstorm59,2033,serdanrojas,1500,D00,Queen's Pawn Game: Mason Attack,533,2017-08-27,19:32:04,xstorm59
12315,12431,Rated,15,mate,white,10+0,selimcivcer,1516,greenphoennix,1500,B00,St. George Defense,16,2017-07-05,08:44:20,selimcivcer
12318,12434,Unrated,19,mate,white,15+0,teence,1544,ioniolep,1500,B32,Sicilian Defense: Open,44,2017-06-24,07:38:26,teence
12334,12450,Unrated,34,mate,black,30+30,lukarpov,1802,chess-stat,2500,A52,Budapest Defense: Adler Variation,698,2017-06-06,23:20:35,chess-stat
12351,12467,Rated,73,mate,white,25+0,lolmens,2169,radchenko1939,2147,A28,English Opening: King's English Variation |  Four Knights Variation |  Korchnoi Line,22,2017-09-02,13:51:08,lolmens
12359,12475,Rated,30,mate,black,20+3,alekhine_rose,2130,lolmens,2103,C57,Italian Game: Two Knights Defense |  Ulvestad Variation,27,2017-08-18,09:36:45,lolmens
12362,12478,Rated,35,mate,white,15+0,lolmens,2069,ja45,2130,B15,Caro-Kann Defense: Tartakower Variation,61,2017-08-17,09:01:38,lolmens
12371,12487,Rated,73,mate,white,25+0,lolmens,1918,valera1954,1883,D15,Slav Defense: Three Knights Variation,35,2017-08-14,09:01:05,lolmens
12374,12490,Rated,62,mate,black,10+10,branconi,2034,lolmens,1645,A45,Indian Game,389,2017-08-09,08:30:32,lolmens
12377,12493,Rated,70,mate,black,30+0,aleksandr160276,1530,lolmens,1403,B20,Sicilian Defense: Bowdler Attack,127,2017-08-03,10:03:05,lolmens
12378,12494,Rated,52,mate,black,10+0,ramindelta,1836,kaksefc,1905,C02,French Defense: Advance Variation,69,2017-09-02,12:19:43,kaksefc
12380,12496,Rated,39,mate,white,10+0,kaksefc,1886,ourszinzolin,1885,D00,Queen's Pawn Game: Mason Attack,1,2017-09-01,20:19:51,kaksefc
12394,12510,Rated,109,mate,white,10+0,kaksefc,1953,dubolom228,1584,A40,Polish Defense,369,2017-08-22,19:33:16,kaksefc
12401,12517,Rated,39,mate,white,10+0,abstract1972,1884,kaksefc,1935,C00,French Defense: La Bourdonnais Variation,51,2017-08-21,16:35:12,abstract1972
12404,12520,Rated,147,mate,white,10+0,kaksefc,1914,qupdate,1996,A40,Queen's Pawn,82,2017-08-20,13:11:05,kaksefc
12410,12526,Rated,101,mate,white,10+0,kadijani,1897,bignoob1409,2109,C02,French Defense: Advance Variation |  Wade Variation,212,2017-07-01,10:43:08,kadijani
12413,12529,Rated,130,mate,black,10+0,bignoob1409,2176,peter1977,1917,A00,Hungarian Opening,259,2017-06-30,13:54:12,peter1977
12414,12530,Rated,105,mate,white,10+0,bignoob1409,2156,burekovic_fm,2055,C00,French Defense: Two Knights Variation,101,2017-06-30,13:41:31,bignoob1409
12415,12531,Rated,70,mate,black,10+0,blaz58,1888,bignoob1409,2145,B07,Pirc Defense #4,257,2017-06-30,13:29:58,bignoob1409
12421,12537,Rated,89,mate,white,10+0,gjdelamaza,1980,whizzz,1860,C11,French Defense: Steinitz Variation #2,120,2017-08-13,19:17:40,gjdelamaza
12422,12538,Rated,133,mate,white,10+0,rakesh6,1762,lordofking,2220,B28,Sicilian Defense: O'Kelly Variation |  Yerevan System,458,2017-06-28,16:51:38,rakesh6
12423,12539,Rated,39,mate,white,10+0,lordofking,2213,-0olo0-,1860,C00,French Defense: Normal Variation,353,2017-06-28,16:39:44,lordofking
12426,12542,Rated,49,mate,white,10+0,lordofking,2171,dake78,1668,B18,Caro-Kann Defense: Classical Variation |  Flohr Variation,503,2017-06-28,16:29:25,lordofking
12427,12543,Rated,38,mate,black,10+0,louwyhs,1085,lordofking,2171,B40,Sicilian Defense: French Variation,1086,2017-06-28,16:24:08,lordofking
12428,12544,Rated,123,mate,white,10+0,newterminator,2087,lordofking,2162,C46,Four Knights Game,75,2017-06-28,15:05:58,newterminator
12429,12545,Rated,49,mate,white,8+0,lordofking,2156,rezakamran12,1700,B45,Sicilian Defense: Paulsen Variation |  Normal Variation,456,2017-06-28,14:53:20,lordofking
12432,12548,Rated,46,mate,black,10+0,kevin_l,2203,lordofking,2028,A45,Trompowsky Attack,175,2017-06-28,09:55:19,lordofking
12433,12549,Rated,43,mate,white,10+0,lordofking,1935,niko70,2064,C11,French Defense: Steinitz Variation #2,129,2017-06-28,09:49:09,lordofking
12439,12555,Unrated,68,mate,black,12+0,kerilka,1728,mika2012,1776,D01,Queen's Pawn Game: Chigorin Variation,48,2017-09-03,18:36:47,mika2012
12440,12556,Unrated,88,mate,black,10+0,leonheart,2036,mika2012,1776,C21,Danish Gambit Declined |  Sorensen Defense,260,2017-09-03,17:48:43,mika2012
12443,12559,Unrated,116,mate,black,9+0,kerilka,1718,mika2012,1776,C51,Italian Game: Jerome Gambit,58,2017-09-03,13:47:51,mika2012
12444,12560,Unrated,54,mate,black,8+0,kerilka,1718,mika2012,1776,C20,King's Pawn Opening: 2.b3,58,2017-09-02,15:21:27,mika2012
12445,12561,Unrated,19,mate,white,8+0,mika2012,1776,kerilka,1718,C20,Bishop's Opening: Boi Variation,58,2017-09-02,15:12:11,mika2012
12446,12562,Unrated,82,mate,black,15+0,kerilka,1697,mika2012,1776,A00,Polish Opening: Tartakower Gambit,79,2017-09-01,16:58:11,mika2012
12448,12564,Unrated,74,mate,black,10+5,burne,1262,wizzards,1397,C77,Ruy Lopez: Morphy Defense |  Wormald Attack,135,2017-09-02,18:18:11,wizzards
12454,12570,Rated,40,mate,black,10+0,kn89,1523,philbsd,1523,C46,Three Knights Opening,0,2017-09-03,17:30:57,philbsd
12460,12576,Rated,61,mate,white,10+0,kn89,1527,ylmzyldrm,1513,C41,Philidor Defense #2,14,2017-09-03,14:53:38,kn89
12469,12585,Rated,124,mate,black,10+0,kn89,1532,gkkob,1650,C62,Ruy Lopez: Steinitz Defense,118,2017-09-02,15:34:04,gkkob
12470,12586,Rated,49,mate,white,10+0,moryves,1538,kn89,1543,C27,Vienna Game,5,2017-09-02,15:23:39,moryves
12472,12588,Rated,49,mate,white,10+0,kn89,1546,ragnar_96,1478,C60,Ruy Lopez: Cozio Defense,68,2017-09-02,12:19:20,kn89
12474,12590,Rated,58,mate,black,10+0,moonstars,1499,kn89,1526,C23,Bishop's Opening,27,2017-09-02,06:01:30,kn89
12476,12592,Rated,155,mate,white,10+0,kn89,1517,femull33,1496,C46,Three Knights Opening #2,21,2017-08-31,22:11:05,kn89
12478,12594,Rated,15,mate,white,10+0,france_dep,1519,kn89,1517,C46,Three Knights Opening,2,2017-08-31,21:45:00,france_dep
12480,12596,Rated,34,mate,black,10+0,kn89,1539,dom_barone,1537,C61,Ruy Lopez: Bird Variation,2,2017-08-31,21:16:24,dom_barone
12481,12597,Rated,52,mate,black,10+0,kn89,1549,anvar1995,1556,B32,Sicilian Defense: Loewenthal Variation,7,2017-08-31,21:08:47,anvar1995
12482,12598,Rated,52,mate,black,10+0,tomgoespro,1520,kn89,1539,C34,King's Gambit Accepted |  Fischer Defense,19,2017-08-31,20:55:36,kn89
12487,12603,Rated,41,mate,white,10+0,kn89,1568,montezuma,1563,C00,French Defense: Knight Variation,5,2017-08-31,12:26:17,kn89
12488,12604,Rated,60,mate,black,10+0,kn89,1578,dr_perdyllo,1607,C41,Philidor Defense #2,29,2017-08-31,12:13:02,dr_perdyllo
12493,12609,Rated,55,mate,white,5+5,ilkee,1462,tomazkrampf,1403,B01,Scandinavian Defense: Main Line,59,2017-08-18,14:11:51,ilkee
12501,12617,Rated,116,mate,black,10+0,enesbatu,1603,prince_saeed,1570,C50,Giuoco Piano,33,2017-09-01,14:49:09,prince_saeed
12502,12618,Rated,41,mate,white,10+0,enesbatu,1590,oblakg84,1641,C41,Philidor Defense,51,2017-08-29,19:01:16,enesbatu
12503,12619,Rated,43,mate,white,10+0,funkjunk,1670,enesbatu,1599,D20,Queen's Gambit Accepted: Old Variation,71,2017-08-29,18:57:11,funkjunk
12509,12625,Rated,81,mate,white,10+0,enesbatu,1531,discipulodojorge,1541,B10,Caro-Kann Defense,10,2017-08-27,14:53:02,enesbatu
12510,12626,Rated,168,mate,black,10+0,enesbatu,1542,rajmal,1578,B54,Sicilian Defense,36,2017-08-27,14:42:00,rajmal
12512,12628,Rated,132,mate,black,10+0,knightofchess90,1890,everybodylovesjesus,2139,C30,King's Gambit Declined |  Classical Variation,249,2017-08-24,16:29:07,everybodylovesjesus
12514,12630,Rated,95,mate,white,10+0,everybodylovesjesus,2116,bpd152,2252,E34,Nimzo-Indian Defense: Classical Variation |  Noa Variation,136,2017-08-20,05:01:56,everybodylovesjesus
12517,12633,Rated,71,mate,white,10+0,eru_roraito,1686,josmarvzla,1657,A42,Sicilian Defense: Hyperaccelerated Fianchetto,29,2017-08-22,01:09:08,eru_roraito
12520,12636,Rated,47,mate,white,10+0,eru_roraito,1672,marcosmolina,1437,C67,Ruy Lopez: Berlin Defense |  Rio Gambit Accepted,235,2017-08-22,00:44:22,eru_roraito
12521,12637,Rated,39,mate,white,10+0,eru_roraito,1664,nandito_messi,1590,B01,Scandinavian Defense: Mieses-Kotroc Variation,74,2017-08-22,00:40:10,eru_roraito
12524,12640,Rated,20,mate,black,15+5,eru_roraito,1702,decearing_egg,1607,D02,Queen's Pawn Game: Symmetrical Variation,95,2017-08-16,03:02:39,decearing_egg
12526,12642,Rated,50,mate,black,10+0,orhok,1693,eru_roraito,1702,B20,Sicilian Defense: Bowdler Attack,9,2017-08-02,04:40:20,eru_roraito
12530,12646,Rated,29,mate,white,10+0,d_mekro,1864,superhero098,1976,B46,Sicilian Defense: Paulsen Variation,112,2017-09-02,16:57:10,d_mekro
12534,12650,Rated,92,mate,black,8+0,soosi98,2035,superhero098,1961,A56,Benoni Defense: Czech Benoni Defense,74,2017-08-31,09:18:41,superhero098
12537,12653,Rated,70,mate,black,10+0,superhero098,1997,miqomanukyan2001,1480,C22,Center Game: Paulsen Attack Variation,517,2017-08-31,08:49:00,miqomanukyan2001
12539,12655,Rated,63,mate,white,8+0,emiliooo,2229,superhero098,2002,C02,French Defense: Advance Variation |  Euwe Variation,227,2017-08-30,15:13:59,emiliooo
12540,12656,Rated,52,mate,black,15+0,sarikamis74,1468,romanar2006,1509,C20,King's Pawn Game: King's Head Opening #2,41,2017-09-03,16:33:30,romanar2006
12541,12657,Unrated,75,mate,white,10+0,rusoleg1,1904,romanar2006,1509,D02,Queen's Pawn Game: Chigorin Variation,395,2017-09-02,11:49:51,rusoleg1
