,Games,Game Type,Turns,Victory Status,Winner,Increment Code,White Id,White Rating,Black Id,Black Rating,Opening ECO,Opening Name,Rating Difference,Date,Time,Winner Id
10154,10172,Unrated,24,OFT,black,10+5,nicholas130,1064,waverider,1069,C20,English Opening: The Whale,5,2014-07-06,20:28:31,waverider
10160,10178,Rated,32,OFT,black,10+0,inuit_nunaat,2048,mohamad-aghae,1885,A03,Bird Opening: Williams Gambit,163,2014-11-25,13:38:23,mohamad-aghae
10162,10180,Rated,93,OFT,white,10+5,tls1812,1441,murty,1392,C40,Elephant Gambit,49,2016-08-22,02:04:11,tls1812
10169,10187,Rated,38,OFT,black,5+8,masoud30,1263,zuri,1521,C20,King's Pawn Game: King's Head Opening #2,258,2014-07-02,18:05:50,zuri
10170,10188,Rated,32,OFT,black,5+8,masoud30,1299,danial2222,1585,C00,French Defense #2,286,2014-07-02,17:54:38,danial2222
10173,10191,Unrated,38,OFT,black,5+8,masoud30,1364,ronaldo69,1175,B01,Scandinavian Defense,189,2014-07-02,13:51:12,ronaldo69
10174,10192,Unrated,40,OFT,black,5+8,masoud30,1364,nejdetckenobi,1501,C00,French Defense: King's Indian Attack,137,2014-07-02,13:40:51,nejdetckenobi
10175,10193,Unrated,28,OFT,black,5+8,masoud30,1364,kaipoche,1078,C00,French Defense: King's Indian Attack,286,2014-07-02,11:20:09,kaipoche
10183,10201,Rated,30,OFT,black,7+8,hyouka,1234,luckyxthirteen,1288,B00,Owen Defense,54,2014-08-04,08:50:44,luckyxthirteen
10189,10207,Rated,23,OFT,white,10+0,stonecollector,1464,luckyxthirteen,1310,D06,Queen's Gambit Refused: Marshall Defense,154,2014-07-24,08:27:47,stonecollector
10212,10230,Rated,12,OFT,black,7+3,tinasoria,1386,batmangambit,1500,B00,Caro-Kann Defense: Hillbilly Attack,114,2014-06-19,20:11:49,batmangambit
10213,10231,Unrated,126,OFT,black,5+5,discofox,2152,lifeandstuff,2075,C50,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation,77,2014-06-26,23:07:39,lifeandstuff
10226,10244,Unrated,88,OFT,black,10+0,alibaba2014,1723,lifeandstuff,2159,D04,Queen's Pawn Game: Colle System,436,2014-06-15,20:02:31,lifeandstuff
10272,10290,Rated,125,OFT,white,30+15,miriammarques,1432,zazz4,2069,C53,Italian Game: Classical Variation |  Giuoco Pianissimo,637,2017-03-25,03:50:09,miriammarques
10298,10316,Unrated,25,OFT,white,10+5,plan10,1500,whzgud,1681,B07,Pirc Defense #4,181,2014-05-28,21:41:06,plan10
10303,10321,Unrated,48,OFT,black,180+0,tvlamp,1484,isaachanson,1500,C62,Ruy Lopez: Steinitz Defense,16,2016-12-19,21:46:53,isaachanson
10310,10328,Rated,77,OFT,white,5+5,amayak,2240,tengiz12,2104,D35,Queen's Gambit Declined: Normal Defense,136,2017-08-29,20:55:30,amayak
10318,10336,Unrated,8,OFT,black,8+0,chessatwar_99,1506,idex,1282,A40,English Defense #2,224,2014-05-14,21:11:28,idex
10336,10354,Rated,39,OFT,white,180+0,theshelton,1195,antropus,1491,B25,Sicilian Defense: Closed Variation |  Traditional,296,2014-06-05,01:00:55,theshelton
10345,10363,Unrated,112,OFT,black,15+8,patrick71bsp,1340,redwood,1367,C20,King's Pawn Game: Wayward Queen Attack,27,2014-06-05,02:10:50,redwood
10346,10364,Unrated,60,OFT,black,5+5,revolverocelot,1199,redwood,1341,C21,Danish Gambit Accepted |  Classical Defense,142,2014-06-03,23:17:38,redwood
10355,10373,Unrated,14,OFT,black,10+0,redwood,1434,kidip,1352,C41,Philidor Defense #3,82,2014-05-21,05:09:17,kidip
10377,10395,Rated,103,OFT,white,15+10,zynko,1506,almachess,1588,B30,Sicilian Defense: Old Sicilian,82,2015-04-12,18:08:12,zynko
10397,10415,Unrated,103,OFT,white,10+0,lubo10,1466,yamen86,1529,D08,Queen's Gambit Refused: Albin Countergambit,63,2016-03-05,20:28:34,lubo10
10402,10420,Unrated,28,OFT,black,2+15,gohardlikeputin,1500,lubo10,1466,A00,Van't Kruijs Opening,34,2015-05-18,21:58:49,lubo10
10403,10421,Unrated,88,OFT,black,8+4,lubo10,1466,snilleblixten,1533,B54,Sicilian Defense,67,2015-05-17,11:14:13,snilleblixten
10413,10431,Unrated,97,OFT,white,10+2,moty1,1068,alliekatxoxo1,807,C20,King's Pawn Game: Leonardis Variation,261,2014-01-17,23:05:36,moty1
10415,10433,Unrated,91,OFT,white,20+8,moty1,1076,alliekatxoxo1,807,C21,Center Game,269,2014-01-16,22:10:53,moty1
10419,10437,Unrated,101,OFT,white,10+0,moty1,1076,miladghasemi,1011,C20,King's Pawn Game: Leonardis Variation,65,2014-01-16,00:11:29,moty1
10421,10439,Rated,17,OFT,white,10+8,nekiy,1529,skylar-morgan123,1088,C00,French Defense #2,441,2014-05-28,12:53:28,nekiy
10437,10455,Unrated,31,OFT,white,6+10,gr3ch,1174,ahmed_hisham,1500,C41,Philidor Defense #3,326,2016-05-05,15:36:55,gr3ch
10451,10469,Rated,35,OFT,white,15+5,trial-__gre,1560,barrabasmail,1522,B32,Sicilian Defense: Franco-Sicilian Variation,38,2014-09-17,13:15:43,trial-__gre
10456,10474,Rated,91,OFT,white,15+5,trial-__gre,1520,germy73,1521,E61,King's Indian Defense,1,2014-08-25,11:09:51,trial-__gre
10459,10477,Rated,112,OFT,black,15+5,trial-__gre,1519,ches_acc_cuandrej,1306,C47,Four Knights Game: Scotch Variation Accepted,213,2014-08-01,09:23:34,ches_acc_cuandrej
10485,10503,Rated,58,OFT,black,10+0,tori92,2096,reza-kondazi,1901,B13,Caro-Kann Defense: Exchange Variation,195,2015-10-30,07:44:49,reza-kondazi
10495,10513,Rated,30,OFT,black,5+7,tori92,2081,marikov,2096,B30,Sicilian Defense: Old Sicilian,15,2014-04-03,04:56:15,marikov
10496,10514,Rated,59,OFT,white,25+0,tori92,2063,danlokgarzon,2027,B06,Robatsch (Modern) Defense,36,2014-04-03,04:14:49,tori92
10527,10545,Rated,13,OFT,white,10+5,vladimir-kramnik-1,1651,cakmakfevzi2012,1641,B21,Sicilian Defense: Smith-Morra Gambit,10,2014-04-10,15:11:25,vladimir-kramnik-1
10557,10575,Rated,24,OFT,black,20+1,alliekatxoxo1,1061,sjamal99,1133,C20,King's Pawn Game: Leonardis Variation,72,2014-05-13,20:51:34,sjamal99
10558,10576,Rated,82,OFT,black,5+5,alliekatxoxo1,1210,sjamal99,1151,A40,Englund Gambit Declined |  Reversed French,59,2014-04-29,23:43:11,sjamal99
10589,10607,Rated,7,OFT,white,15+0,tumla,1245,austindecoder,906,C00,French Defense: Queen's Knight,339,2014-03-18,14:48:34,tumla
10600,10618,Rated,30,OFT,black,20+0,fasd,1260,rm1100,1211,C00,French Defense: La Bourdonnais Variation,49,2014-03-14,08:30:11,rm1100
10602,10620,Rated,75,OFT,white,15+5,hnlute,1344,fasd,1325,C20,English Opening: The Whale,19,2014-03-09,00:42:32,hnlute
10610,10628,Rated,63,OFT,white,8+0,tonin1,1763,fasd,1318,C24,Bishop's Opening: Berlin Defense,445,2014-02-10,12:05:02,tonin1
10614,10632,Unrated,62,OFT,black,7+2,hamid_jalali,1368,axes,1484,C42,Russian Game: Urusov Gambit,116,2014-03-06,11:47:52,axes
10664,10682,Rated,83,OFT,white,5+5,ozil17,1510,sina1234567,1346,A21,English Opening: King's English Variation |  Reversed Sicilian,164,2014-04-25,13:07:44,ozil17
10669,10687,Rated,158,OFT,black,5+5,ozil17,1545,katalonien,1498,A01,Nimzo-Larsen Attack: Symmetrical Variation,47,2014-03-08,19:17:30,katalonien
10676,10694,Rated,61,OFT,white,5+5,ozil17,1558,tatka,1414,A22,English Opening: King's English Variation |  Two Knights Variation,144,2014-03-04,19:38:34,ozil17
10682,10700,Rated,15,OFT,white,5+5,ozil17,1565,vooshmgir,1393,A21,English Opening: King's English Variation |  Reversed Sicilian,172,2014-03-01,20:03:15,ozil17
10690,10708,Rated,58,OFT,black,5+8,thunder2008,1310,mihasy,1304,B01,Scandinavian Defense,6,2013-12-11,21:06:29,mihasy
10731,10749,Rated,84,OFT,black,7+6,gil,1293,mohammad_baharan,1390,C55,Italian Game: Anti-Fried Liver Defense,97,2014-05-04,17:01:04,mohammad_baharan
10737,10755,Unrated,20,OFT,black,10+8,towhen,1245,mahdi1365,1148,C41,Philidor Defense,97,2014-01-15,12:54:42,mahdi1365
10817,10835,Unrated,16,OFT,black,16+0,beastly,869,micaiahwa,1028,A00,Van Geet Opening: Reversed Nimzowitsch,159,2014-11-13,23:19:02,micaiahwa
10820,10838,Unrated,21,OFT,white,16+0,micaiahwa,1028,beastly,869,B06,Modern Defense,159,2014-11-13,21:08:20,micaiahwa
10821,10839,Rated,21,OFT,white,15+0,micaiahwa,1015,beastly,897,B06,Modern Defense,118,2014-11-12,00:50:35,micaiahwa
10828,10846,Unrated,30,OFT,black,3+8,hamham,1303,otari,1500,B07,Pirc Defense #4,197,2014-01-30,09:58:09,otari
10855,10873,Rated,49,OFT,white,5+8,ledofin16,1399,trickysuperfreak,1238,C40,King's Pawn Game: Damiano Defense,161,2014-01-26,15:10:40,ledofin16
10870,10888,Rated,30,OFT,black,7+8,peonin,1487,kasparov3000,1673,C00,French Defense: Steinitz Attack,186,2014-02-03,17:21:24,kasparov3000
10874,10892,Rated,56,OFT,black,15+15,1111112222,1502,steelviper,1500,B07,Pirc Defense: Byrne Variation,2,2014-03-29,21:44:35,steelviper
10884,10902,Unrated,60,OFT,black,10+0,rbmagalhaes,1665,steelviper,1421,C68,Ruy Lopez: Exchange Variation,244,2014-03-26,23:47:42,steelviper
10893,10911,Rated,62,OFT,black,10+0,totti,1314,natosil01,1520,C44,Scotch Game,206,2014-03-23,23:12:11,natosil01
10896,10914,Rated,75,OFT,white,8+0,dzubro,2003,totti,1316,A40,English Defense #2,687,2014-03-23,22:16:07,dzubro
10897,10915,Rated,62,OFT,black,15+0,totti,1359,bav016,1170,C44,King's Knight Opening: Normal Variation,189,2014-03-23,21:56:23,bav016
10902,10920,Rated,6,OFT,black,5+8,totti,1306,erdem,1396,B01,Scandinavian Defense,90,2014-03-23,19:23:50,erdem
10903,10921,Rated,68,OFT,black,9+0,totti,1312,profonder,1814,C30,King's Gambit Accepted |  Dodo Variation,502,2014-03-22,23:33:49,profonder
10912,10930,Rated,75,OFT,white,7+11,gabrielvictor,1459,totti,1500,C20,King's Pawn Game: Wayward Queen Attack,41,2014-01-23,23:42:47,gabrielvictor
10914,10932,Rated,108,OFT,black,16+4,codagirl,1472,graeen,1501,C41,Philidor Defense #3,29,2017-09-03,01:23:45,graeen
10930,10948,Rated,23,OFT,white,7+7,codagirl,1464,alex_smith,1362,C65,Ruy Lopez: Berlin Defense #2,102,2017-08-31,01:20:57,codagirl
10933,10951,Rated,33,OFT,white,5+8,codagirl,1478,orgasm_donor_wife,1422,C45,Scotch Game,56,2017-08-30,22:54:06,codagirl
10938,10956,Rated,77,OFT,white,15+0,pawngod,1487,codagirl,1521,A00,Van't Kruijs Opening,34,2017-08-29,20:50:29,pawngod
10951,10969,Rated,37,OFT,white,10+10,codagirl,1478,tony98000,1423,B30,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack,55,2017-08-25,22:47:19,codagirl
10974,10992,Unrated,131,OFT,white,8+0,microcommega,1760,delson,1529,C42,Russian Game: Damiano Variation,231,2014-03-15,22:35:44,microcommega
10979,10997,Rated,36,OFT,black,30+0,vovkakuz,1564,niror,1814,C40,King's Pawn Game: McConnell Defense,250,2014-07-26,11:58:04,niror
10998,11016,Rated,29,OFT,white,30+0,vovkakuz,1489,reimypalencia,1589,B00,Owen Defense,100,2014-05-01,15:13:41,vovkakuz
10999,11017,Rated,28,OFT,black,30+0,vovkakuz,1496,sasan555,1646,C45,Scotch Game,150,2014-04-30,15:43:55,sasan555
11004,11022,Rated,7,OFT,white,30+0,vovkakuz,1508,vitaimut,1373,B01,Scandinavian Defense: Main Line,135,2014-04-15,14:39:45,vovkakuz
11026,11044,Rated,94,OFT,black,5+8,ashman,1777,keiwan,1640,C53,Italian Game: Classical Variation |  Albin Gambit,137,2014-01-09,13:33:28,keiwan
11043,11061,Rated,86,OFT,black,10+0,stringbeans,1576,docboss,1638,C30,King's Gambit,62,2014-11-02,01:16:42,docboss
11044,11062,Rated,118,OFT,draw,10+0,tracekc,1437,docboss,1634,B12,Caro-Kann Defense,197,2014-10-26,22:53:20,
11046,11064,Rated,134,OFT,black,10+0,dehghan,1566,docboss,1612,C40,King's Pawn Game: McConnell Defense,46,2014-10-25,05:09:28,docboss
11048,11066,Rated,70,OFT,black,10+0,hechmi,1532,docboss,1595,C20,English Opening: The Whale,63,2014-10-25,04:34:09,docboss
11060,11078,Rated,138,OFT,black,10+0,pabloandres,1650,docboss,1597,C40,King's Pawn Game: McConnell Defense,53,2014-07-05,21:29:17,docboss
11063,11081,Rated,48,OFT,black,10+0,k1a2r3t4a5l6,1563,docboss,1583,C23,Bishop's Opening,20,2014-07-04,01:21:57,docboss
11066,11084,Rated,22,OFT,black,10+0,kall-max,1717,docboss,1547,C27,Vienna Game,170,2014-07-04,00:28:58,docboss
11070,11088,Rated,82,OFT,black,10+0,mercedesbenz,1500,docboss,1551,A40,Queen's Pawn,51,2014-06-08,13:33:45,docboss
11082,11100,Rated,116,OFT,black,10+0,bestgame,1578,docboss,1559,A00,Van't Kruijs Opening,19,2014-05-04,00:12:06,docboss
11108,11126,Rated,80,OFT,black,5+5,batusai809,1500,gelus,1581,B06,Modern Defense: Geller's System,81,2014-01-01,19:07:05,gelus
11116,11134,Rated,52,OFT,black,25+0,andreas00,1138,marcton999,1377,A00,Van't Kruijs Opening,239,2014-01-01,20:03:46,marcton999
11137,11155,Rated,12,OFT,black,25+0,anxoec,1252,andreas00,1187,C00,French Defense: Steinitz Attack,65,2013-12-30,17:50:45,andreas00
11141,11159,Rated,71,OFT,white,25+0,vlada4937,1236,andreas00,1197,C01,French Defense: Mediterranean Defense,39,2013-12-29,17:40:42,vlada4937
11144,11162,Unrated,45,OFT,white,25+0,adictus11,1278,andreas00,1057,A04,Zukertort Opening: Queen's Gambit Invitation,221,2013-12-29,00:43:30,adictus11
11151,11169,Rated,19,OFT,white,25+0,dineshg,1300,andreas00,1108,A40,Mikenas Defense,192,2013-12-28,22:44:33,dineshg
11154,11172,Rated,60,OFT,black,25+0,andreas00,1111,stonecollector,1521,A00,Van't Kruijs Opening,410,2013-12-28,11:48:06,stonecollector
11155,11173,Rated,35,OFT,white,25+0,canaboy,1312,andreas00,1118,C00,French Defense: Knight Variation,194,2013-12-28,00:57:29,canaboy
11165,11183,Rated,61,OFT,white,9+0,kishomat,1895,sleppup,1858,B21,Sicilian Defense: McDonnell Attack,37,2017-09-03,19:13:27,kishomat
11176,11194,Rated,73,OFT,white,8+0,kishomat,1833,kingoflosers,1752,C30,King's Gambit Declined: Classical |  Soldatenkov Variation,81,2017-09-02,23:07:17,kishomat
11188,11206,Rated,87,OFT,white,8+2,kishomat,1844,susi1117,1769,B01,Scandinavian Defense: Mieses-Kotroc Variation,75,2017-09-02,08:54:00,kishomat
11201,11317,Rated,116,OFT,black,10+0,thesurprizer,1624,chessfishers,1741,C20,Portuguese Opening,117,2017-09-01,06:08:15,chessfishers
11207,11323,Rated,98,OFT,black,15+5,ben2016,1460,chessfishers,1808,B46,Sicilian Defense: Paulsen Variation,348,2017-08-30,11:02:55,chessfishers
11218,11334,Rated,46,OFT,black,10+10,kylarr,1331,khosro1340,1374,A40,English Defense #2,43,2017-01-13,20:30:43,khosro1340
11221,11337,Rated,38,OFT,black,10+5,parabailarlabamba,1263,kylarr,1387,D02,Queen's Pawn Game: Symmetrical Variation,124,2016-12-18,18:20:05,kylarr
11231,11347,Rated,189,OFT,white,10+0,futuro_gm22,2206,assasin_creep,1723,E80,King's Indian Defense: Saemisch Variation,483,2017-08-31,01:01:59,futuro_gm22
11242,11358,Rated,61,OFT,white,10+0,mitiko,1853,mastersalomon,1923,A00,Hungarian Opening,70,2017-09-03,20:49:57,mitiko
11244,11360,Rated,74,OFT,black,10+0,mastersalomon,1935,boberarena,2124,E11,Bogo-Indian Defense: Gruenfeld Variation,189,2017-09-03,20:30:07,boberarena
11247,11363,Rated,92,OFT,black,10+0,mastersalomon,1931,jokijo2002,1749,A84,Dutch Defense,182,2017-09-03,19:49:52,jokijo2002
11252,11368,Rated,121,OFT,white,10+0,huskygaze3,1933,mastersalomon,1970,A49,East Indian Defense,37,2017-09-02,21:18:24,huskygaze3
11257,11373,Rated,87,OFT,white,10+0,mastersalomon,1961,kaji_djagal,1805,D78,Neo-Gruenfeld Defense: Classical Variation |  Modern Defense,156,2017-09-02,20:23:04,mastersalomon
11268,11384,Rated,69,OFT,white,10+0,pracvova,2107,mastersalomon,1978,B20,Sicilian Defense: Mengarini Variation,129,2017-08-31,21:34:43,pracvova
11272,11388,Rated,113,OFT,white,10+0,kingscrusher-youtube,2287,mastersalomon,1956,B21,Sicilian Defense: Smith-Morra Gambit Accepted |  Kan Formation,331,2017-08-31,20:56:24,kingscrusher-youtube
11291,11407,Rated,62,OFT,black,10+0,taranga,1303,atarasenko,1634,C60,Ruy Lopez: Cozio Defense,331,2017-09-03,09:49:26,atarasenko
11297,11413,Unrated,12,OFT,black,120+10,taranga,1277,sanchitkaushal,1047,C40,King's Knight Opening,230,2017-09-02,17:26:04,sanchitkaushal
11305,11421,Rated,53,OFT,white,12+0,patrizio67,1331,taranga,1281,D00,Queen's Pawn Game #3,50,2017-08-31,12:10:08,patrizio67
11315,11431,Unrated,101,OFT,white,7+2,blassterkal,1431,taranga,1289,C22,Center Game: Normal Variation,142,2017-08-26,10:00:44,blassterkal
11322,11438,Unrated,21,OFT,white,5+8,taranga,1289,snapper,1500,C41,Philidor Defense #3,211,2017-08-25,16:59:37,taranga
11374,11490,Rated,65,OFT,white,10+0,shryder,1508,sombra_knight,1443,D00,Queen's Pawn Game: Mason Attack,65,2017-09-02,20:48:25,shryder
11391,11507,Rated,27,OFT,white,10+0,iamaliveandbored,1127,cacarot,1166,C40,King's Pawn Game: McConnell Defense,39,2017-09-01,15:59:35,iamaliveandbored
11398,11514,Rated,112,OFT,black,15+0,zhaska,1713,bartoszgala,1743,D20,Queen's Gambit Accepted: Old Variation,30,2017-08-31,19:56:49,bartoszgala
11413,11529,Rated,137,OFT,white,15+0,alexandr-l,1647,zhaska,1695,C70,Ruy Lopez: Morphy Defense |  Cozio Defense,48,2017-08-24,18:17:04,alexandr-l
11421,11537,Rated,81,OFT,white,15+6,jomanuell,1768,zhaska,1717,C70,Ruy Lopez: Morphy Defense |  Caro Variation,51,2017-08-22,19:19:16,jomanuell
11423,11539,Rated,38,OFT,black,10+5,taurusvaler,1746,zhaska,1719,C20,King's Pawn Game: Wayward Queen Attack |  Kiddie Countergambit,27,2017-08-22,12:13:45,zhaska
11433,11549,Rated,102,OFT,black,15+0,zhaska,1714,marik1914,1720,D31,Queen's Gambit Declined: Queen's Knight Variation,6,2017-08-20,21:02:28,marik1914
11435,11551,Rated,38,OFT,black,10+5,zhaska,1735,aswood,1760,A40,English Defense #2,25,2017-08-20,06:45:10,aswood
11436,11552,Unrated,96,OFT,black,8+0,sisyphos33,2384,shiwen,2199,B40,Sicilian Defense: French Variation,185,2017-08-20,13:09:53,shiwen
11453,11569,Unrated,82,OFT,black,15+0,flogistus,1500,apfelschalen,1658,B50,Sicilian Defense,158,2017-08-08,14:38:51,apfelschalen
11481,11597,Unrated,52,OFT,black,10+15,anonymous_enemy,1500,lance5500,2621,E60,King's Indian Defense: Normal Variation |  King's Knight Variation,1121,2017-08-19,03:08:20,lance5500
11484,11600,Unrated,63,OFT,white,10+0,king-bullet,2522,anonymous_enemy,1500,E20,Nimzo-Indian Defense,1022,2017-08-17,13:04:55,king-bullet
11489,11605,Unrated,50,OFT,black,5+5,fairygirl,2438,eldiablo5,1907,D12,Slav Defense: Quiet Variation |  Pin Defense,531,2017-08-15,22:39:24,eldiablo5
11538,11654,Rated,130,OFT,black,15+0,navagradak,1473,williamzhi,1484,B07,Pirc Defense #2,11,2017-08-30,13:08:46,williamzhi
11539,11655,Unrated,119,OFT,white,8+3,williamzhi,1484,rati0nal,1500,D02,Queen's Pawn Game: Chigorin Variation,16,2017-08-30,02:59:42,williamzhi
11564,11680,Rated,66,OFT,black,10+0,gravely-mating,1440,amithchess,1532,D30,Queen's Gambit Declined,92,2017-08-30,03:20:18,amithchess
11566,11682,Rated,81,OFT,white,10+0,amithchess,1528,yespleasemor3,1574,B01,Scandinavian Defense: Blackburne Gambit,46,2017-08-30,03:03:38,amithchess
11585,11701,Unrated,21,OFT,white,5+8,laode_syahril,2119,alik34,1991,C45,Scotch Game,128,2017-08-05,12:44:52,laode_syahril
11586,11702,Unrated,58,OFT,black,5+8,yusuf2012,1349,laode_syahril,2119,D12,Slav Defense: Quiet Variation |  Schallopp Defense,770,2017-08-05,12:21:06,laode_syahril
11587,11703,Rated,38,OFT,black,10+0,kanchanfromindia,846,laode_syahril,2119,A04,Zukertort Opening: Black Mustang Defense,1273,2017-07-23,14:47:00,laode_syahril
11595,11711,Rated,80,OFT,black,15+15,erdene123,1980,laode_syahril,2173,D45,Semi-Slav Defense: Stoltz Variation,193,2017-07-22,10:29:34,laode_syahril
11609,11725,Rated,143,OFT,white,10+0,antons,1663,imakitty,1675,B23,Sicilian Defense: Grand Prix Attack,12,2017-08-31,17:20:05,antons
11619,11735,Rated,51,OFT,white,15+8,antons,1643,yakov123,1840,B10,Caro-Kann Defense: Two Knights Attack,197,2017-08-28,16:14:12,antons
11641,11757,Rated,80,OFT,black,10+0,robixy,2027,milanello,1993,B30,Sicilian Defense: Old Sicilian,34,2017-08-03,18:40:09,milanello
11673,11789,Rated,116,OFT,black,10+0,robixy,2135,abdollahi41347,1784,C53,Italian Game: Classical Variation |  Giuoco Pianissimo,351,2016-07-19,17:01:04,abdollahi41347
11695,11811,Rated,57,OFT,white,15+10,oguzkagangurer,1611,dastan-2009,1501,C44,Scotch Game: Scotch Gambit,110,2017-08-02,11:29:19,oguzkagangurer
11710,11826,Rated,89,OFT,white,10+0,frank01,1694,bojan100,1536,C26,Vienna Game: Stanley Variation,158,2017-08-07,22:49:11,frank01
11722,11838,Rated,173,OFT,white,10+0,bontakriks,1827,alfredo17,1941,A01,Nimzo-Larsen Attack: Modern Variation #3,114,2017-09-03,20:14:02,bontakriks
11740,11856,Rated,95,OFT,white,10+0,benjack,1985,bontakriks,1823,B10,Caro-Kann Defense,162,2017-08-30,07:29:16,benjack
11744,11860,Rated,85,OFT,white,10+0,bontakriks,1820,koly2015,1808,A01,Nimzo-Larsen Attack: Modern Variation #2,12,2017-08-28,13:29:12,bontakriks
11747,11863,Rated,137,OFT,white,10+0,bontakriks,1787,louaysakka,1809,A01,Nimzo-Larsen Attack,22,2017-08-27,06:30:06,bontakriks
11748,11864,Rated,105,OFT,white,10+0,mirko-czentovic,1781,bontakriks,1798,B13,Caro-Kann Defense: Exchange Variation,17,2017-08-26,14:49:32,mirko-czentovic
11754,11870,Unrated,135,OFT,white,15+0,skybabee,1732,nomatter9230,1748,A00,Polish Opening,16,2017-07-28,22:07:38,skybabee
11783,11899,Rated,40,OFT,black,9+2,bigmonster4,1500,kristiangarcia,1576,A22,English Opening: King's English Variation |  Two Knights Variation,76,2017-05-04,19:17:52,kristiangarcia
11788,11904,Rated,81,OFT,white,8+3,sparklehorse,2465,mahmoud-0,2041,E15,Queen's Indian Defense: Fianchetto Variation |  Saemisch Variation,424,2017-07-31,22:08:46,sparklehorse
11798,11914,Unrated,68,OFT,black,10+3,mahmoud-0,1500,alivalizadeh,1500,E32,Nimzo-Indian Defense: Classical Variation,0,2017-07-27,20:32:09,alivalizadeh
11803,11919,Rated,138,OFT,black,10+0,zorfo08,1539,kedziorkowa,1559,D20,Queen's Gambit Accepted: Old Variation,20,2017-08-20,13:05:49,kedziorkowa
11806,11922,Rated,116,OFT,black,10+0,jsviana,1799,dboenn,1665,C00,French Defense: Knight Variation,134,2017-09-03,22:38:25,dboenn
11820,11936,Rated,103,OFT,white,8+0,thiaguera,1572,area11,1680,B20,Sicilian Defense: Bowdler Attack,108,2017-08-27,23:55:45,thiaguera
11822,11938,Rated,63,OFT,white,8+0,area11,1661,spillpants,1630,C00,Queen's Pawn Game: Franco-Sicilian Defense,31,2017-08-24,01:49:09,area11
11837,11953,Unrated,58,OFT,black,10+10,lance5500,2621,danny77,2150,A06,Zukertort Opening: Old Indian Attack,471,2017-08-11,21:24:48,danny77
11845,11961,Rated,42,OFT,black,4+10,anandrao,1475,laurenzchess,1586,C22,Center Game: Paulsen Attack Variation,111,2017-09-01,09:00:12,laurenzchess
11848,11964,Unrated,5,OFT,white,30+30,rajuppi,2454,lesauteurdeclasse,1746,C00,French Defense: Normal Variation,708,2017-09-03,15:26:15,rajuppi
11857,11973,Unrated,83,OFT,white,10+25,the_loving_boy,1608,lance5500,2621,B22,Sicilian Defense: Alapin Variation,1013,2017-07-27,12:31:00,the_loving_boy
11887,12003,Rated,88,OFT,black,5+5,ntam,1302,realmadrid69,875,C20,King's Pawn Game: Leonardis Variation,427,2017-04-28,17:57:38,realmadrid69
11911,12027,Unrated,90,OFT,black,15+15,critico-82,2403,philodina,2014,C14,French Defense: Classical Variation |  Steinitz Variation,389,2017-09-02,15:36:28,philodina
11914,12030,Rated,17,OFT,white,10+0,aronus,1630,dastan-2009,1649,D06,Queen's Gambit Refused: Marshall Defense,19,2017-09-02,09:05:12,aronus
11922,12038,Rated,146,OFT,black,10+0,dastan-2009,1659,clikmate,1979,A40,Modern Defense,320,2017-08-31,20:15:43,clikmate
11940,12056,Rated,53,OFT,white,10+0,hypnowar,1459,dinobzik,1191,B50,Sicilian Defense,268,2017-08-21,14:30:04,hypnowar
11942,12058,Rated,61,OFT,white,10+0,danilo1961,1332,dinobzik,1167,D11,Slav Defense: Quiet Variation,165,2017-08-16,14:35:39,danilo1961
11973,12089,Rated,75,OFT,white,10+0,antonio45,1212,dinobzik,1169,C41,Philidor Defense,43,2017-07-12,21:10:24,antonio45
11976,12092,Rated,86,OFT,black,10+0,dinobzik,1285,survivor33,1309,C40,King's Pawn Game: Damiano Defense,24,2017-07-12,20:27:29,survivor33
11987,12103,Rated,92,OFT,black,10+0,noobdude,1662,mia2011,1844,C41,Philidor Defense #3,182,2017-07-16,16:49:02,mia2011
11992,12108,Rated,124,OFT,black,10+0,noobdude,1656,bayabaya,1612,B32,Sicilian Defense: Open #3,44,2017-07-15,18:34:05,bayabaya
11996,12112,Rated,110,OFT,black,10+0,amr92,1632,noobdude,1648,D00,Queen's Pawn Game #3,16,2017-07-15,15:25:38,noobdude
11998,12114,Rated,87,OFT,white,10+0,yehia1978,1582,noobdude,1656,C23,Bishop's Opening,74,2017-07-15,09:39:11,yehia1978
12007,12123,Rated,75,OFT,white,10+0,youngxehanort,1616,noobdude,1618,C44,Ponziani Opening,2,2017-06-25,15:26:00,youngxehanort
12009,12125,Rated,60,OFT,black,10+0,cb2x40k,1573,noobdude,1614,C46,Four Knights Game: Italian Variation,41,2017-06-25,13:25:52,noobdude
12010,12126,Rated,93,OFT,white,10+0,sergey33489,1462,noobdude,1631,C21,Center Game Accepted,169,2017-06-25,12:54:52,sergey33489
12013,12129,Rated,92,OFT,black,10+0,noobdude,1649,nitxcool,1597,B06,Robatsch (Modern) Defense,52,2017-06-25,09:48:51,nitxcool
12017,12133,Rated,89,OFT,white,10+0,noobdude,1601,strongpawn23,1998,C50,Giuoco Piano,397,2017-06-09,11:48:56,noobdude
12021,12137,Rated,138,OFT,draw,10+0,noobdude,1579,escote34,1986,C55,Italian Game: Two Knights Defense,407,2017-06-09,10:48:41,
