,Games,Game Type,Turns,Victory Status,Winner,Increment Code,White Id,White Rating,Black Id,Black Rating,Opening ECO,Opening Name,Rating Difference,Date,Time,Winner Id
8723,8740,Rated,56,draw,draw,15+8,cape217,1401,gentlerose,1296,B20,Sicilian Defense: Bowdler Attack,105,2017-08-07,01:40:00,
8794,8811,Unrated,4,draw,draw,20+60,coachaleks,1992,apostolov,1811,B00,St. George Defense,181,2017-04-06,20:20:00,
8808,8825,Rated,119,draw,draw,12+12,emerson59,1421,tidalbutt,1413,B07,Pirc Defense #4,8,2016-11-24,17:53:20,
8814,8831,Rated,68,draw,draw,12+10,tidalbutt,1428,ivan_bak,1527,C00,French Defense: Knight Variation,99,2016-11-20,08:20:00,
8832,8849,Rated,8,draw,draw,15+15,maxim2009,1518,tidalbutt,1431,B07,Pirc Defense #4,87,2016-11-11,18:46:40,
8907,8924,Rated,32,draw,draw,20+15,nitsua49,1674,godsavethequinn,2022,C11,French Defense: Burn Variation,348,2016-06-30,18:06:40,
8928,8945,Rated,66,draw,draw,30+10,nitsua49,1660,kronox777,1852,B01,Scandinavian Defense: Anderssen Counterattack |  Goteborg System,192,2016-06-21,23:00:00,
8954,8971,Unrated,110,draw,draw,10+5,arcann01,2186,cmcookiemonster,1466,B23,Sicilian Defense: Closed Variation,720,2017-08-06,22:53:20,
8962,8979,Unrated,94,draw,draw,10+0,stxe4,1887,nullbyte,1715,B12,Caro-Kann Defense: Advance Variation,172,2017-05-28,00:06:40,
8977,8994,Unrated,121,draw,draw,10+0,thieved,1500,nullbyte,1677,A00,Van't Kruijs Opening,177,2017-04-26,01:26:40,
9017,9034,Unrated,87,draw,draw,15+0,crusova_35,1895,isvok,1893,B30,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack,2,2015-02-27,20:46:40,
9055,9072,Rated,146,draw,draw,10+0,laughingman22,1682,rizayildiztekin,1629,C66,Ruy Lopez: Berlin Defense |  Improved Steinitz Defense,53,2017-01-02,01:20:00,
9198,9215,Rated,33,draw,draw,8+0,raesremmurd,2050,morcus,1981,C89,Ruy Lopez: Marshall Attack,69,2015-01-26,16:33:20,
9216,9233,Rated,24,draw,draw,10+0,pivoine48,2007,raesremmurd,1500,B24,Sicilian Defense: Closed Variation |  Fianchetto Variation,507,2015-01-25,15:33:20,
9249,9266,Rated,68,draw,draw,10+0,vzg100,1608,duedeldue,1591,B21,Sicilian Defense: Smith-Morra Gambit #2,17,2017-01-08,21:13:20,
9251,9268,Rated,60,draw,draw,10+0,charlycharly,1626,vzg100,1599,C43,Petrov: Modern Attack,27,2017-01-08,18:26:40,
9368,9385,Rated,131,draw,draw,20+10,hassan1365416,1613,bel3atar,1406,C55,Italian Game: Anti-Fried Liver Defense,207,2015-02-14,18:19:12,
9445,9462,Rated,111,draw,draw,10+0,mahshid,1875,ur-ru,1589,B07,Pirc Defense #4,286,2015-10-13,15:45:57,
9490,9507,Unrated,93,draw,draw,5+8,redevening,1372,castroprauxel,1500,A21,English Opening: King's English Variation |  Kramnik-Shirov Counterattack,128,2017-08-04,19:43:59,
9497,9514,Rated,92,draw,draw,10+2,tiosaulo,1418,maiden07,1589,B20,Sicilian Defense: Bowdler Attack,171,2014-12-08,20:31:20,
9501,9518,Rated,41,draw,draw,10+8,gianiarch,1771,maiden07,1500,B32,Sicilian Defense: Godiva Variation,271,2014-12-02,19:54:58,
9596,9613,Rated,39,draw,draw,0+16,morteza0088996655,2002,yht,2302,C00,French Defense: Knight Variation,300,2014-11-16,13:54:18,
9637,9654,Rated,31,draw,draw,15+4,daniil90,1313,mashi,1370,C64,Ruy Lopez: Classical Variation,57,2017-05-03,13:56:49,
9643,9660,Rated,62,draw,draw,10+0,pabisso,1197,mashi,1379,C50,Giuoco Piano,182,2017-05-02,20:59:12,
9661,9678,Rated,102,draw,draw,180+180,amazingdragon,1430,amazingfoxtrot,1667,A02,Bird Opening: From's Gambit,237,2014-11-10,14:12:38,
9676,9693,Rated,152,draw,draw,10+0,banga,1850,sugarmike,1974,A03,Bird Opening: Dutch Variation,124,2017-02-21,17:01:35,
9706,9723,Rated,11,draw,draw,15+0,kraloyun,950,denizasil,1297,A00,Gedult's Opening,347,2016-04-16,20:12:24,
9805,9822,Rated,134,draw,draw,10+3,1240100948,1705,seba71974,1710,D00,Queen's Pawn Game: Steinitz Countergambit,5,2015-07-06,21:42:12,
9811,9828,Rated,127,draw,draw,7+5,1240100948,1691,hoth_and_guderian,1626,D00,Queen's Pawn Game: Mason Attack,65,2015-07-05,22:26:47,
9821,9838,Rated,161,draw,draw,5+10,zorannojic,1846,1240100948,1669,D00,Queen's Pawn Game #2,177,2015-07-03,20:56:15,
9826,9843,Rated,107,draw,draw,7+5,1240100948,1663,forestman123,1300,D00,Queen's Pawn Game: Mason Attack,363,2015-07-03,09:49:42,
9937,9955,Rated,101,draw,draw,30+0,hamed5058,1665,markcook,1684,B20,Sicilian Defense: Bowdler Attack,19,2016-10-26,21:10:34,
9947,9965,Rated,54,draw,draw,10+0,hannibal-rom,1837,chiggen,1426,B01,Scandinavian Defense: Mieses-Kotroc Variation,411,2016-10-17,17:41:08,
9976,9994,Rated,43,draw,draw,60+5,dakotarain,1195,lile,1386,C20,King's Pawn Game,191,2014-08-26,13:34:43,
9982,10000,Rated,55,draw,draw,60+5,lile,1291,dakotarain,1117,C40,Elephant Gambit,174,2014-08-26,07:44:52,
10021,10039,Rated,31,draw,draw,5+8,astronautearl101,1399,cutthecrete,1381,B20,Sicilian Defense,18,2014-08-02,20:22:19,
10131,10149,Rated,97,draw,draw,5+5,milancuruvija,2239,stirlits,2198,C00,French Defense: Normal Variation,41,2016-10-29,17:44:39,
10163,10181,Unrated,78,draw,draw,7+3,unicornz,2305,crazyscientist2,1500,B53,Sicilian Defense: Chekhover Variation,805,2017-08-21,20:45:45,
10236,10254,Rated,107,draw,draw,10+5,agazamiseh,1406,terrytee1984,1459,C45,Scotch Game,53,2014-08-11,22:21:13,
10283,10301,Unrated,165,draw,draw,7+2,madi1691,1571,theco,1457,B35,Sicilian Defense: Accelerated Dragon |  Modern Bc4 Variation,114,2014-06-14,10:39:35,
10293,10311,Unrated,33,draw,draw,9+9,whzgud,1672,medeys,1455,C62,Ruy Lopez: Steinitz Defense,217,2014-06-19,13:39:28,
10339,10357,Unrated,30,draw,draw,10+3,chesslife,1436,redwood,1433,C55,Italian Game: Two Knights Defense |  Modern Bishop's Opening,3,2014-06-07,05:22:58,
10340,10358,Unrated,15,draw,draw,8+8,ivm1968,1502,redwood,1430,C20,King's Pawn Game: Leonardis Variation,72,2014-06-07,05:15:21,
10352,10370,Unrated,56,draw,draw,19+5,eric55,1134,redwood,1397,C45,Scotch Game,263,2014-05-22,03:44:13,
10371,10389,Rated,47,draw,draw,15+0,juanin,1552,gintokichimaru,1283,B34,Sicilian Defense: Accelerated Dragon |  Modern Variation,269,2014-05-13,17:03:39,
10396,10414,Rated,73,draw,draw,10+0,howichok,1455,i_am_mariam,1387,D00,Queen's Pawn Game,68,2014-06-06,17:56:34,
10502,10520,Rated,144,draw,draw,30+1,nolp,2063,tori92,2038,C70,Ruy Lopez: Morphy Defense |  Classical Defense Deferred,25,2014-03-31,17:26:25,
10505,10523,Rated,138,draw,draw,6+8,jafari,1804,tori92,2013,D00,Queen's Pawn Game #3,209,2014-03-31,15:40:33,
10552,10570,Rated,66,draw,draw,10+15,faraon7,1630,vladimir-kramnik-1,1584,C00,French Defense: Knight Variation,46,2014-03-29,17:24:27,
10571,10589,Unrated,99,draw,draw,15+60,great-mate-super-gre,1706,juanca_22,1287,C50,Four Knights Game: Italian Variation,419,2014-03-29,11:17:06,
10606,10624,Rated,14,draw,draw,5+8,fasd,1373,galina-slog,1530,C30,King's Gambit Declined |  Keene Defense,157,2014-02-12,08:55:03,
10607,10625,Rated,17,draw,draw,5+11,fasd,1365,vazik777,1445,B01,Scandinavian Defense,80,2014-02-12,08:50:06,
10687,10705,Rated,141,draw,draw,5+5,ozil17,1562,kaveh007,1493,A21,English Opening: King's English Variation |  Reversed Sicilian,69,2014-03-01,16:18:26,
10691,10709,Rated,105,draw,draw,5+8,thunder2008,1500,jebetten,1202,B07,Pirc Defense #4,298,2013-12-11,20:33:20,
10698,10716,Rated,14,draw,draw,40+8,arp-valois,1344,mohammad_baharan,1388,A43,Benoni Defense: Benoni Gambit Accepted,44,2014-06-04,20:29:32,
10720,10738,Rated,93,draw,draw,25+9,tan123,1511,mohammad_baharan,1416,C55,Italian Game: Anti-Fried Liver Defense,95,2014-05-13,13:44:33,
10722,10740,Rated,39,draw,draw,10+5,mehran021,1377,mohammad_baharan,1402,D00,Queen's Pawn Game #3,25,2014-05-13,13:18:45,
10734,10752,Rated,13,draw,draw,180+180,towhen,1364,reza_zabihie,2081,D02,Queen's Pawn Game: Zukertort Variation,717,2014-02-19,12:36:47,
10738,10756,Unrated,95,draw,draw,10+8,mahdi1365,1148,towhen,1245,C42,Petrov's Defense,97,2014-01-15,12:29:23,
10749,10767,Rated,8,draw,draw,10+10,they2aproblem,1176,ghaffari,1148,C20,King's Pawn Game: Wayward Queen Attack,28,2014-02-11,07:40:42,
10779,10797,Rated,17,draw,draw,10+2,e_boechat,1423,semibados,1744,B20,Sicilian Defense: Bowdler Attack,321,2017-08-12,21:51:29,
10789,10807,Rated,118,draw,draw,15+5,navid777,1787,e_boechat,1427,A00,Barnes Opening: Walkerling,360,2017-08-05,04:34:15,
10806,10824,Rated,67,draw,draw,15+10,e_boechat,1420,yakov123,1886,B10,Caro-Kann Defense,466,2017-07-29,14:28:14,
10808,10826,Rated,141,draw,draw,5+20,e_boechat,1428,lumir,1531,C00,French Defense: Knight Variation,103,2017-07-29,01:46:28,
10816,10834,Unrated,9,draw,draw,16+0,micaiahwa,1017,beastly,869,C00,French Defense #2,148,2014-11-14,01:56:50,
10851,10869,Rated,114,draw,draw,10+5,boratkazak,1231,trickysuperfreak,1264,C40,King's Pawn Game: Damiano Defense,33,2014-03-16,18:53:40,
10875,10893,Rated,33,draw,draw,20+13,jeremi,1375,steelviper,1500,B02,Alekhine Defense: Scandinavian Variation,125,2014-03-29,15:03:55,
10927,10945,Rated,122,draw,draw,20+0,vulpecula_tngh,1442,codagirl,1454,B20,Sicilian Defense: Staunton-Cochrane Variation,12,2017-08-31,20:40:34,
10940,10958,Rated,117,draw,draw,20+5,lucien62,1402,codagirl,1507,B21,Sicilian Defense: Smith-Morra Gambit #2,105,2017-08-29,00:59:57,
10961,10979,Unrated,130,draw,draw,180+8,nicolehogey,1272,bravegamer123,1186,A00,Kadas Opening,86,2014-01-21,20:03:27,
10970,10988,Unrated,137,draw,draw,5+8,delson,1503,beka66,1637,C50,Italian Game,134,2014-03-19,21:17:32,
10972,10990,Unrated,48,draw,draw,5+8,delson,1506,beka66,1633,C46,Three Knights Opening,127,2014-03-19,20:52:35,
10994,11012,Rated,177,draw,draw,30+0,vovkakuz,1502,tupai,1718,C41,Philidor Defense: Hanham Variation,216,2014-05-28,17:57:55,
11006,11024,Rated,98,draw,draw,30+0,vovkakuz,1523,drsoftbg52d,1494,C45,Scotch Game,29,2014-03-17,16:04:52,
11020,11038,Unrated,37,draw,draw,5+8,kostabrava,1458,ehsanundertaker,1500,B02,Alekhine Defense: Scandinavian Variation,42,2014-01-13,16:04:35,
11123,11141,Rated,74,draw,draw,25+0,berti,1357,andreas00,1155,C00,French Defense: Steinitz Attack,202,2014-01-01,16:52:01,
11200,11316,Rated,81,draw,draw,10+0,chessfishers,1773,shikantaza,1768,C55,Italian Game: Anti-Fried Liver Defense,5,2017-09-02,08:51:52,
11202,11318,Rated,99,draw,draw,10+0,chessfishers,1772,stonedragon,1537,C42,Russian Game: Classical Attack |  Closed Variation,235,2017-09-01,05:49:56,
11205,11321,Rated,96,draw,draw,10+0,jorgeluis08,1733,chessfishers,1833,B40,Sicilian Defense: French Variation,100,2017-08-30,13:53:20,
11225,11341,Rated,114,draw,draw,10+5,kylarr,1309,anemos_pm,1375,D20,Queen's Gambit Accepted: Saduleto Variation,66,2016-12-01,18:35:14,
11227,11343,Unrated,7,draw,draw,15+10,futuro_gm22,2208,azzix13,1500,C55,Italian Game: Anti-Fried Liver Defense,708,2017-09-01,02:01:56,
11228,11344,Unrated,56,draw,draw,20+0,futuro_gm22,2208,marantz3,2526,C63,Ruy Lopez: Schliemann Defense |  Tartakower Variation,318,2017-09-01,01:54:21,
11237,11353,Rated,22,draw,draw,10+0,futuro_gm22,2189,ronjas,2123,B13,Caro-Kann Defense: Exchange Variation |  Rubinstein Variation,66,2017-08-30,02:41:47,
11279,11395,Rated,89,draw,draw,10+0,calamitychess,2160,blessedup,1888,B01,Scandinavian Defense: Portuguese Variation,272,2017-08-31,04:54:55,
11373,11489,Unrated,66,draw,draw,5+5,crazyscientist1,1500,unicornz,2305,C32,King's Gambit |  Falkbeer Countergambit |  Modern Transfer,805,2017-07-23,17:01:05,
11376,11492,Rated,100,draw,draw,10+0,afndina,1158,iamaliveandbored,1158,D00,Queen's Pawn Game #2,0,2017-09-03,14:05:09,
11384,11500,Rated,78,draw,draw,10+0,duettoduetto,1227,iamaliveandbored,1164,C42,Petrov's Defense,63,2017-09-02,17:36:24,
11387,11503,Rated,7,draw,draw,10+0,godk2001,1156,iamaliveandbored,1157,C20,King's Pawn Game: Wayward Queen Attack,1,2017-09-02,12:32:58,
11429,11545,Rated,122,draw,draw,15+0,zhaska,1696,marik1914,1738,D31,Queen's Gambit Declined: Queen's Knight Variation,42,2017-08-20,22:29:41,
11448,11564,Unrated,130,draw,draw,5+8,eltoto80,1500,apfelschalen,1658,B50,Sicilian Defense,158,2017-08-10,12:11:10,
11451,11567,Unrated,41,draw,draw,15+0,utkucan12213,1705,apfelschalen,1658,B50,Sicilian Defense: Delayed Alapin,47,2017-08-09,11:44:23,
11466,11582,Unrated,117,draw,draw,30+10,thechessdetective,1774,swordswiper,1250,C00,French Defense: Steinitz Attack,524,2017-08-24,20:49:22,
11479,11595,Rated,27,draw,draw,10+10,komis1987,2273,knightkenan,2134,E97,King's Indian Defense: Orthodox Variation |  Aronin-Taimanov Defense,139,2017-08-29,23:16:28,
11480,11596,Unrated,86,draw,draw,30+30,rajuppi,2452,anonymous_enemy,1500,A08,King's Indian Attack,952,2017-08-20,16:24:57,
11482,11598,Unrated,97,draw,draw,15+15,anonymous_enemy,1500,beepbeepimajeep,1500,A01,Nimzo-Larsen Attack: Classical Variation,0,2017-08-18,14:49:12,
11495,11611,Unrated,80,draw,draw,5+20,akbar,1685,solidchess_hehe,1562,A01,Nimzo-Larsen Attack: Indian Variation,123,2017-09-02,17:16:49,
11501,11617,Unrated,119,draw,draw,10+0,badpuppy,1949,solidchess_hehe,1562,C24,Bishop's Opening: Urusov Gambit,387,2017-08-30,00:46:12,
11503,11619,Unrated,127,draw,draw,13+3,solidchess_hehe,1562,lzchips,2207,C50,Italian Game,645,2017-08-29,19:09:12,
11541,11657,Rated,129,draw,draw,10+0,arbizu95,1408,williamzhi,1487,C02,French Defense: Advance Variation #2,79,2017-08-29,18:04:22,
11546,11662,Rated,107,draw,draw,10+2,gustavo2320,1373,williamzhi,1489,B54,Sicilian Defense #2,116,2017-08-28,19:15:17,
11567,11683,Rated,155,draw,draw,10+0,amithchess,1528,dnaveenkumar1,1530,C24,Bishop's Opening: Berlin Defense,2,2017-08-29,14:48:59,
11580,11696,Rated,51,draw,draw,10+0,amithchess,1583,niagrad,1604,B40,Sicilian Defense: French Variation,21,2017-08-28,15:47:30,
11589,11705,Rated,68,draw,draw,10+0,bauss54,2044,laode_syahril,2156,D56,Queen's Gambit Declined: Lasker Defense,112,2017-07-23,01:06:10,
11599,11715,Rated,57,draw,draw,15+15,beamall,2120,laode_syahril,2010,D43,Semi-Slav Defense,110,2017-07-22,09:12:37,
11605,11721,Unrated,79,draw,draw,20+10,jerusseust,2438,antons,1658,B41,Sicilian Defense: Kan Variation |  Maroczy Bind |  Reti Variation,780,2017-09-03,13:19:05,
11628,11744,Rated,92,draw,draw,20+0,nikitosspb,1649,antons,1624,A45,Indian Game: Tartakower Attack,25,2017-08-22,18:36:14,
11629,11745,Unrated,108,draw,draw,8+6,greatbobby1972,1938,shadytoffeebackup,1736,C92,Ruy Lopez: Closed Variations,202,2017-09-03,13:36:10,
11634,11750,Unrated,161,draw,draw,15+10,grsa,1263,shadytoffeebackup,1715,D02,Queen's Pawn Game: Chigorin Variation,452,2017-08-28,12:16:15,
11655,11771,Rated,63,draw,draw,10+10,pachole,1948,robixy,2087,E61,King's Indian Defense: Smyslov Variation,139,2017-03-31,13:57:34,
11660,11776,Rated,64,draw,draw,25+25,robixy,2108,bichara,2028,B00,Nimzowitsch Defense: Lean Variation |  Colorado Counter Accepted,80,2016-08-01,20:28:58,
11698,11814,Rated,87,draw,draw,10+0,leonard301013,1602,oguzkagangurer,1607,B20,Sicilian Defense: Bowdler Attack,5,2017-08-02,10:08:19,
11699,11815,Rated,24,draw,draw,8+0,dastan-2009,1500,oguzkagangurer,1610,B72,Sicilian Defense: Dragon |  6.Be3,110,2017-08-02,09:58:14,
11701,11817,Rated,38,draw,draw,10+0,panscrub5,1553,oguzkagangurer,1607,B50,Sicilian Defense,54,2017-08-02,09:23:04,
11707,11823,Rated,77,draw,draw,10+0,oguzkagangurer,1635,pushkin777,1599,C41,Philidor Defense,36,2017-08-01,09:42:54,
11723,11839,Rated,76,draw,draw,10+0,alfredo17,1944,bontakriks,1823,B12,Caro-Kann Defense: Advance Variation,121,2017-09-03,19:52:34,
11725,11841,Rated,126,draw,draw,10+0,kamyar77,1917,bontakriks,1828,B18,Caro-Kann Defense: Classical Variation |  Main Line,89,2017-09-03,19:34:07,
11750,11866,Rated,108,draw,draw,10+0,alibasim1995,1763,bontakriks,1811,B12,Caro-Kann Defense: Advance Variation |  Short Variation,48,2017-08-26,14:19:48,
11753,11869,Unrated,129,draw,draw,15+0,nomatter9230,1748,ireallylikechess,1818,B13,Caro-Kann Defense: Exchange Variation,70,2017-07-28,22:36:24,
11758,11874,Rated,164,draw,draw,15+0,zilzalon,1817,nomatter9230,1693,A45,Indian Game,124,2017-07-14,21:13:19,
11762,11878,Rated,117,draw,draw,15+0,nomatter9230,1562,ibyami,1736,C00,French Defense: Normal Variation,174,2017-07-09,03:44:51,
11782,11898,Rated,73,draw,draw,10+2,bigmonster4,1357,samwmsrachel,1500,A35,English Opening: Symmetrical Variation |  Four Knights Variation,143,2017-05-08,11:45:34,
11800,11916,Unrated,103,draw,draw,10+3,mahmoud-0,1500,alivalizadeh,1500,E32,Nimzo-Indian Defense: Classical Variation |  Keres Defense,0,2017-07-27,19:58:41,
11828,11944,Unrated,49,draw,draw,40+40,danny77,2150,sparklehorse,2501,E30,Nimzo-Indian Defense: Leningrad Variation,351,2017-09-03,18:10:22,
11830,11946,Unrated,57,draw,draw,10+15,danny77,2150,lance5500-youtube,2406,E70,King's Indian Defense: Normal Variation,256,2017-08-23,20:41:38,
11831,11947,Unrated,38,draw,draw,20+20,beepbeepimajeep,1500,danny77,2150,B56,Sicilian Defense: Classical Variation,650,2017-08-23,15:38:48,
11834,11950,Unrated,137,draw,draw,5+10,gegenspiel,1500,danny77,2150,C50,Italian Game: Giuoco Pianissimo |  Normal,650,2017-08-21,20:38:01,
11839,11955,Rated,69,draw,draw,30+15,thunder10,2398,danny77,2139,C53,Italian Game: Classical Variation |  Giuoco Pianissimo,259,2017-08-07,18:26:05,
11858,11974,Rated,131,draw,draw,8+0,positional_game,2145,anna1997,2251,A13,English Opening: Agincourt Defense,106,2017-08-26,23:24:03,
11888,12004,Rated,11,draw,draw,7+5,dmitry1111,1234,ntam,1335,D02,Queen's Pawn Game: Symmetrical Variation,101,2017-04-26,17:09:14,
11890,12006,Unrated,7,draw,draw,15+0,clash_royale,1542,iammzys,1535,A00,Ware Opening,7,2017-07-24,18:25:14,
11892,12008,Rated,19,draw,draw,16+20,erdem2008,1334,clash_royale,1550,C50,Italian Game: Schilling-Kostic Gambit,216,2017-07-24,14:37:57,
11937,12053,Unrated,117,draw,draw,10+0,goddochen,1153,dinobzik,1185,B50,Sicilian Defense,32,2017-08-22,08:30:29,
11991,12107,Rated,122,draw,draw,10+0,johnhiggins98,1366,noobdude,1644,D01,Richter-Veresov Attack,278,2017-07-15,18:50:43,
12011,12127,Rated,44,draw,draw,10+0,noobdude,1638,vladchess10,1413,B13,Caro-Kann Defense: Exchange Variation,225,2017-06-25,12:34:35,
12027,12143,Unrated,75,draw,draw,60+40,bikkel,2310,mburch1974,1861,A00,Hungarian Opening: Catalan Formation,449,2017-08-06,00:24:10,
12042,12158,Rated,85,draw,draw,10+0,just4you,1524,mburch1974,1906,A40,Queen's Pawn,382,2017-07-26,01:38:10,
12060,12176,Rated,37,draw,draw,10+0,alf_22,1911,tanjerry,1894,A02,Bird Opening,17,2017-09-03,09:22:31,
12068,12184,Rated,139,draw,draw,10+0,mohammad9182,1736,tanjerry,1893,A43,Old Benoni Defense,157,2017-08-31,09:24:54,
12071,12187,Rated,71,draw,draw,10+0,tanjerry,1919,spark8,1682,A01,Nimzo-Larsen Attack,237,2017-08-30,13:44:42,
12111,12227,Rated,103,draw,draw,10+0,saviter,1729,bayron45,2008,B32,Sicilian Defense: Open #3,279,2017-08-23,19:17:16,
12148,12264,Rated,135,draw,draw,8+0,mopialex,1655,toitles,1509,C00,French Defense: Knight Variation,146,2017-09-02,21:03:19,
12156,12272,Rated,77,draw,draw,8+0,toitles,1469,destef,1604,C62,Ruy Lopez: Steinitz Defense,135,2017-09-01,00:33:36,
12176,12292,Unrated,39,draw,draw,10+0,le_truand,2524,kiathong,1500,C45,Scotch Game: Classical Variation,1024,2017-06-03,12:10:27,
12184,12300,Unrated,115,draw,draw,5+60,sunwatair57,1923,smartduckduckcow,1887,D00,Queen's Pawn Game: Mason Attack,36,2017-07-12,12:19:54,
12191,12307,Unrated,89,draw,draw,25+0,ducksandcats,1821,duckduckcow,1832,B12,Caro-Kann Defense: Advance Variation,11,2017-08-12,02:47:46,
12213,12329,Rated,124,draw,draw,10+0,axela,1806,ducksandcats,1875,D12,Slav Defense: Exchange Variation |  Schallopp Variation,69,2017-07-31,08:05:44,
12233,12349,Rated,6,draw,draw,180+3,mineralkin,1459,dfdghgh,1488,A45,Indian Game,29,2017-08-22,16:49:51,
12241,12357,Rated,37,draw,draw,8+0,sohrab911,1218,dfdghgh,1490,A03,Bird Opening: Dutch Variation,272,2017-08-19,16:11:44,
12291,12407,Unrated,29,draw,draw,10+10,chess-brahs,1950,hugomazochi,2204,A04,Reti Opening #2,254,2017-08-24,14:27:26,
12292,12408,Unrated,65,draw,draw,10+10,chess-brahs,1950,responsible_peach,1500,A06,Reti Opening,450,2017-08-24,14:32:26,
12293,12409,Unrated,66,draw,draw,10+10,chess-brahs,1950,berkaybahadr,1819,A07,King's Indian Attack: Sicilian Variation,131,2017-08-24,14:35:10,
12294,12410,Unrated,112,draw,draw,10+10,chess-brahs,1950,aks_oks,1477,A04,Zukertort Opening: Black Mustang Defense,473,2017-08-24,14:47:13,
12295,12411,Unrated,70,draw,draw,10+10,chess-brahs,1950,adn_bravo88,1500,A07,King's Indian Attack,450,2017-08-24,14:35:47,
12301,12417,Unrated,30,draw,draw,20+60,chess-brahs,1990,corol,1465,A08,King's Indian Attack: Sicilian Variation,525,2017-08-10,15:06:11,
12302,12418,Unrated,11,draw,draw,60+0,chess-brahs,1990,msexeter,1756,A04,Zukertort Opening: Kingside Fianchetto,234,2017-08-10,14:41:57,
12304,12420,Unrated,67,draw,draw,10+10,chess-brahs,1990,factionmaster,1447,A04,Zukertort Opening: Kingside Fianchetto,543,2017-08-04,14:07:16,
12322,12438,Unrated,36,draw,draw,15+3,lukarpov,1802,marantz3,2524,E32,Nimzo-Indian Defense: Classical Variation,722,2017-06-27,23:14:48,
12327,12443,Unrated,66,draw,draw,20+60,rochade_augsburg,2247,lukarpov,1802,A00,Gedult's Opening,445,2017-06-23,21:08:48,
12328,12444,Unrated,64,draw,draw,40+40,rajuppi,2426,lukarpov,1802,A16,English Opening: Anglo-Indian Defense |  Queen's Knight Variation,624,2017-06-18,16:32:28,
12329,12445,Unrated,81,draw,draw,20+60,training2300,2400,lukarpov,1802,A45,Trompowsky Attack,598,2017-06-17,19:52:17,
12330,12446,Unrated,32,draw,draw,10+10,training2300,2404,lukarpov,1802,A45,Indian Game,602,2017-06-15,19:32:33,
12338,12454,Unrated,53,draw,draw,5+60,lukarpov,1802,iamyourfather,2305,B18,Caro-Kann Defense: Classical Variation,503,2017-04-12,21:55:49,
12339,12455,Unrated,88,draw,draw,15+15,masterhec,2400,lukarpov,1802,B15,Caro-Kann Defense: Tartakower Variation,598,2017-04-10,21:21:16,
12346,12462,Unrated,69,draw,draw,5+60,lukarpov,1802,kastorcito,1500,C41,Philidor Defense: Nimzowitsch Variation,302,2017-03-19,00:32:54,
12354,12470,Rated,119,draw,draw,15+10,lolmens,2132,sefertasli-sapik,2191,B90,Sicilian Defense: Najdorf Variation |  English Attack |  Anti-English,59,2017-08-26,08:57:03,
12360,12476,Rated,32,draw,draw,15+10,lolmens,2107,amine-elhijazi,2043,B09,Pirc Defense: Austrian Attack |  Dragon Formation,64,2017-08-18,09:27:14,
12407,12523,Rated,100,draw,draw,10+0,khapablanca,1995,bignoob1409,2014,B01,Scandinavian Defense: Portuguese Variation,19,2017-07-11,11:14:22,
12418,12534,Rated,170,draw,draw,10+0,bignoob1409,2149,abdiguna39,1757,B23,Sicilian Defense: Grand Prix Attack,392,2017-06-30,13:11:34,
12431,12547,Rated,94,draw,draw,10+0,lordofking,2114,jayvolt,2162,B18,Caro-Kann Defense: Classical Variation |  Flohr Variation,48,2017-06-28,10:12:59,
12438,12554,Unrated,130,draw,draw,12+0,mika2012,1776,kerilka,1728,C54,Italian Game: Classical Variation |  Greco Gambit |  Traditional Line,48,2017-09-03,19:00:33,
12475,12591,Rated,69,draw,draw,10+0,kn89,1527,ozgur_gokbulut_2001,1477,C44,King's Knight Opening: Normal Variation,50,2017-08-31,22:25:42,
12576,12692,Rated,138,draw,draw,10+0,ajswag,1663,lionnessebim1,1909,D10,Slav Defense #2,246,2017-09-02,02:57:20,
12603,12719,Unrated,85,draw,draw,10+0,charzi,1558,wowa22,1691,D06,Queen's Gambit Refused: Marshall Defense,133,2017-05-19,12:33:35,
12688,12804,Unrated,48,draw,draw,10+0,fichess,1973,ataozguner,2040,B48,Sicilian Defense: Paulsen Variation |  Bastrikov Variation,67,2017-05-29,16:14:12,
12702,12819,Rated,32,draw,draw,10+0,saravananshanmugam,1700,fichess,1925,A40,Modern Defense,225,2017-04-24,16:48:58,
12703,12820,Rated,137,draw,draw,10+0,magnussen1,1773,fichess,1930,B00,Owen Defense,157,2017-04-24,16:40:09,
12705,12822,Rated,53,draw,draw,10+0,fichess,1930,zavator,1762,C03,French Defense: Tarrasch Variation,168,2017-04-24,16:15:12,
12791,12908,Rated,110,draw,draw,10+2,mardavij1,2011,e6d4,1989,A15,English Opening: Anglo-Indian Defense |  King's Knight Variation,22,2017-08-30,23:18:42,
12804,12921,Unrated,102,draw,draw,10+0,e6d4,2035,blazkovic,2045,D00,Queen's Pawn Game: Mason Attack,10,2017-08-23,09:49:20,
12856,12973,Rated,43,draw,draw,10+0,aaaaaaaddd,1800,vopaev,1881,D31,Queen's Gambit Declined: Queen's Knight Variation,81,2017-07-01,17:12:17,
12899,13016,Unrated,120,draw,draw,5+60,kastorcito,1500,fcstg,1885,C03,French Defense: Tarrasch Variation,385,2017-05-26,21:33:56,
12950,13067,Unrated,7,draw,draw,15+2,konstantin71,1670,win222,1500,C53,Italian Game: Classical Variation #2,170,2017-03-31,03:14:22,
