,Games,Game Type,Turns,Victory Status,Winner,Increment Code,White Id,White Rating,Black Id,Black Rating,Opening ECO,Opening Name,Rating Difference,Date,Time,Winner Id
11975,12091,Rated,32,mate,black,10+0,dinobzik,1237,hyildiz07,1237,C50,Italian Game: Schilling-Kostic Gambit,0,2017-07-12,20:41:47,hyildiz07
11976,12092,Rated,86,OFT,black,10+0,dinobzik,1285,survivor33,1309,C40,King's Pawn Game: Damiano Defense,24,2017-07-12,20:27:29,survivor33
11977,12093,Rated,27,mate,white,10+0,dinobzik,1220,brukaef,1252,D02,Queen's Pawn Game: London System,32,2017-07-08,20:11:30,dinobzik
11978,12094,Rated,51,resign,white,10+0,jolucasa,1313,dinobzik,1285,C01,French Defense: Exchange Variation,28,2017-07-08,20:04:25,jolucasa
11979,12095,Rated,28,resign,black,10+0,lucagi,1197,dinobzik,1197,C02,French Defense: Advance Variation #3,0,2017-07-08,19:53:22,dinobzik
11980,12096,Rated,89,resign,white,10+0,ashraf-libyaa,1323,dinobzik,1310,B01,Scandinavian Defense: Main Line,13,2017-07-08,19:45:09,ashraf-libyaa
11981,12097,Rated,33,resign,black,10+0,dinobzik,1500,daktilo,1471,C62,Ruy Lopez: Steinitz Defense,29,2017-07-08,19:29:42,daktilo
11982,12098,Unrated,50,resign,white,15+0,jakob2000,1913,bjarne27,1147,A00,Gedult's Opening,766,2017-07-20,19:39:57,jakob2000
11983,12099,Unrated,24,resign,black,15+0,bjarne27,1147,jakob2000,1913,C50,Four Knights Game: Italian Variation,766,2017-07-20,19:34:00,jakob2000
11984,12100,Unrated,86,resign,black,5+5,noobdude,1670,lance5500,2621,B56,Sicilian Defense: Classical Variation,951,2017-07-19,20:25:33,lance5500
11985,12101,Unrated,74,resign,black,5+60,noobdude,1670,lance5500,2621,B56,Sicilian Defense: Classical Variation,951,2017-07-19,11:36:12,lance5500
11986,12102,Rated,72,mate,black,10+0,mariofaro,1730,noobdude,1656,A00,Hungarian Opening,74,2017-07-16,17:02:41,noobdude
11987,12103,Rated,92,OFT,black,10+0,noobdude,1662,mia2011,1844,C41,Philidor Defense #3,182,2017-07-16,16:49:02,mia2011
11988,12104,Rated,48,resign,black,10+0,argueta_cortez,1440,noobdude,1647,C20,King's Pawn Game: Leonardis Variation,207,2017-07-16,16:28:55,noobdude
11989,12105,Rated,73,resign,black,10+0,noobdude,1655,mohsen851,1762,B00,Owen Defense,107,2017-07-16,16:20:21,mohsen851
11990,12106,Rated,66,resign,white,10+0,noobdude,1636,killer2017,1939,C55,Italian Game: Two Knights Defense,303,2017-07-15,19:19:07,noobdude
11991,12107,Rated,122,draw,draw,10+0,johnhiggins98,1366,noobdude,1644,D01,Richter-Veresov Attack,278,2017-07-15,18:50:43,
11992,12108,Rated,124,OFT,black,10+0,noobdude,1656,bayabaya,1612,B32,Sicilian Defense: Open #3,44,2017-07-15,18:34:05,bayabaya
11993,12109,Rated,70,resign,black,10+0,elqueess,1549,noobdude,1648,D00,Queen's Pawn Game,99,2017-07-15,18:17:18,noobdude
11994,12110,Rated,39,mate,white,10+0,noobdude,1641,taylol,1488,B54,Sicilian Defense #2,153,2017-07-15,15:40:30,noobdude
11995,12111,Rated,39,resign,white,10+0,chessdude88,1428,noobdude,1659,C68,Ruy Lopez: Exchange Variation |  Lutikov Variation,231,2017-07-15,15:31:38,chessdude88
11996,12112,Rated,110,OFT,black,10+0,amr92,1632,noobdude,1648,D00,Queen's Pawn Game #3,16,2017-07-15,15:25:38,noobdude
11997,12113,Rated,52,resign,white,10+0,noobdude,1643,dolicho,1457,C50,Giuoco Piano,186,2017-07-15,09:52:01,noobdude
11998,12114,Rated,87,OFT,white,10+0,yehia1978,1582,noobdude,1656,C23,Bishop's Opening,74,2017-07-15,09:39:11,yehia1978
11999,12115,Rated,50,resign,white,10+0,noobdude,1651,mazoong,1437,C55,Italian Game: Two Knights Defense,214,2017-07-15,09:25:09,noobdude
12000,12116,Rated,63,resign,white,10+0,noobdude,1646,nariman_masoumi,1436,C50,Giuoco Piano,210,2017-06-29,13:12:10,noobdude
12001,12117,Rated,121,mate,white,10+0,noobdude,1632,mat43,1692,B00,Owen Defense,60,2017-06-29,12:56:22,noobdude
12002,12118,Rated,36,resign,white,10+0,azfath,1653,noobdude,1624,D10,Slav Defense #2,29,2017-06-26,13:49:11,azfath
12003,12119,Rated,82,resign,black,10+0,noobdude,1638,chessnam,1552,C55,Italian Game: Anti-Fried Liver Defense,86,2017-06-26,13:45:00,chessnam
12004,12120,Rated,128,resign,black,10+0,delallioui,1610,noobdude,1627,C70,Ruy Lopez: Morphy Defense |  Caro Variation,17,2017-06-25,17:46:08,noobdude
12005,12121,Rated,57,mate,white,10+0,noobdude,1616,lgonzaguille,1586,C50,Italian Game,30,2017-06-25,17:27:38,noobdude
12006,12122,Rated,61,resign,white,10+0,noobdude,1607,konstantin1567,1542,B40,Sicilian Defense: Marshall Counterattack,65,2017-06-25,15:39:33,noobdude
12007,12123,Rated,75,OFT,white,10+0,youngxehanort,1616,noobdude,1618,C44,Ponziani Opening,2,2017-06-25,15:26:00,youngxehanort
12008,12124,Rated,64,resign,black,10+0,sergey33489,1491,noobdude,1624,C23,Bishop's Opening,133,2017-06-25,13:37:06,noobdude
12009,12125,Rated,60,OFT,black,10+0,cb2x40k,1573,noobdude,1614,C46,Four Knights Game: Italian Variation,41,2017-06-25,13:25:52,noobdude
12010,12126,Rated,93,OFT,white,10+0,sergey33489,1462,noobdude,1631,C21,Center Game Accepted,169,2017-06-25,12:54:52,sergey33489
12011,12127,Rated,44,draw,draw,10+0,noobdude,1638,vladchess10,1413,B13,Caro-Kann Defense: Exchange Variation,225,2017-06-25,12:34:35,
12012,12128,Rated,92,resign,black,10+0,vali_dolhescu,1178,noobdude,1636,C53,Italian Game: Classical Variation |  La Bourdonnais Variation,458,2017-06-25,12:23:34,noobdude
12013,12129,Rated,92,OFT,black,10+0,noobdude,1649,nitxcool,1597,B06,Robatsch (Modern) Defense,52,2017-06-25,09:48:51,nitxcool
12014,12130,Rated,95,resign,white,10+0,noobdude,1639,mistershy,1588,C42,Russian Game: Urusov Gambit,51,2017-06-25,09:27:15,noobdude
12015,12131,Rated,56,resign,white,10+0,noobdude,1630,supayali,1560,B33,Sicilian Defense: Lasker-Pelikan Variation |  Retreat Variation,70,2017-06-25,09:09:30,noobdude
12016,12132,Rated,32,mate,black,10+0,ilyasaytar,1477,noobdude,1622,C50,Italian Game: Rosentreter Gambit,145,2017-06-24,19:27:05,noobdude
12017,12133,Rated,89,OFT,white,10+0,noobdude,1601,strongpawn23,1998,C50,Giuoco Piano,397,2017-06-09,11:48:56,noobdude
12018,12134,Rated,77,resign,white,10+0,victor42,2135,noobdude,1602,A02,Bird Opening,533,2017-06-09,11:27:48,victor42
12019,12135,Rated,31,resign,white,10+0,noobdude,1584,chapavol,1786,B34,Sicilian Defense: Accelerated Dragon |  Modern Variation,202,2017-06-09,11:11:15,noobdude
12020,12136,Rated,59,resign,white,10+0,cothraige,1844,noobdude,1589,D10,Slav Defense #2,255,2017-06-09,11:06:27,cothraige
12021,12137,Rated,138,OFT,draw,10+0,noobdude,1579,escote34,1986,C55,Italian Game: Two Knights Defense,407,2017-06-09,10:48:41,
12022,12138,Rated,26,resign,black,10+0,dmitrijyatsenko,1446,noobdude,1572,D10,Slav Defense: Exchange Variation,126,2017-06-09,10:30:38,noobdude
12023,12139,Rated,92,resign,black,10+0,mburch1974,1881,riccardoscacchi,1935,B30,Sicilian Defense: Old Sicilian,54,2017-08-24,01:44:11,riccardoscacchi
12024,12140,Rated,60,mate,black,10+0,k4b3zon,2011,mburch1974,1865,D02,Queen's Pawn Game: Zukertort Variation,146,2017-08-23,01:45:56,mburch1974
12025,12141,Rated,60,resign,black,10+0,mburch1974,1875,bichodoido,1921,C42,Russian Game: Three Knights Game,46,2017-08-23,01:21:48,bichodoido
12026,12142,Rated,70,mate,black,10+0,baris4747,1924,mburch1974,1861,D02,Queen's Pawn Game: Zukertort Variation,63,2017-08-06,01:27:54,mburch1974
12027,12143,Unrated,75,draw,draw,60+40,bikkel,2310,mburch1974,1861,A00,Hungarian Opening: Catalan Formation,449,2017-08-06,00:24:10,
12028,12144,Rated,24,resign,black,10+0,mburch1974,1875,andrian,1809,C00,French Defense: Two Knights Variation,66,2017-08-01,16:46:06,andrian
12029,12145,Rated,62,mate,black,10+0,alberto1983,1342,mburch1974,1874,A00,Van't Kruijs Opening,532,2017-08-01,16:42:46,mburch1974
12030,12146,Rated,39,mate,white,10+0,isahajizadeh123,1495,mburch1974,1896,D06,Queen's Gambit Refused: Marshall Defense,401,2017-08-01,16:31:37,isahajizadeh123
12031,12147,Rated,52,mate,black,10+0,mburch1974,1905,andrealox,2022,B40,Sicilian Defense: French Variation,117,2017-08-01,16:26:13,andrealox
12032,12148,Rated,125,resign,black,10+0,kroyee,1804,mburch1974,1895,C00,Rat Defense: Small Center Defense,91,2017-08-01,00:36:08,mburch1974
12033,12149,Rated,34,resign,black,10+0,mburch1974,1899,freehumanity,2207,C00,French Defense: Two Knights Variation,308,2017-07-31,16:27:01,freehumanity
12034,12150,Rated,32,resign,white,10+0,chesspatzeruk-twitch,2005,mburch1974,1908,B10,Caro-Kann Defense,97,2017-07-31,16:19:15,chesspatzeruk-twitch
12035,12151,Rated,48,resign,black,10+0,marsupiales3v,1688,mburch1974,1899,D37,Queen's Gambit Declined: Three Knights Variation,211,2017-07-31,00:44:31,mburch1974
12036,12152,Unrated,61,resign,white,20+10,mburch1974,1899,mysterious_expert,2061,B06,Modern Defense,162,2017-07-30,20:03:16,mburch1974
12037,12153,Unrated,106,resign,black,15+10,purusa,2137,mburch1974,1899,A00,Van Geet Opening: Napoleon Attack,238,2017-07-30,17:55:25,mburch1974
12038,12154,Unrated,54,resign,black,20+30,rajuppi,2449,mburch1974,1899,A00,Saragossa Opening,550,2017-07-30,15:50:19,mburch1974
12039,12155,Rated,68,OFT,black,10+0,oscarn,1932,mburch1974,1886,B21,Sicilian Defense: McDonnell Attack,46,2017-07-29,02:14:06,mburch1974
12040,12156,Rated,137,mate,white,10+0,anthony1104,1908,mburch1974,1898,C41,Philidor Defense: Exchange Variation,10,2017-07-26,02:21:38,anthony1104
12041,12157,Rated,59,mate,white,10+0,mburch1974,1897,jahbey913,1303,B02,Alekhine Defense: Scandinavian Variation,594,2017-07-26,01:56:38,mburch1974
12042,12158,Rated,85,draw,draw,10+0,just4you,1524,mburch1974,1906,A40,Queen's Pawn,382,2017-07-26,01:38:10,
12043,12159,Unrated,103,mate,white,5+15,fairygirl,2387,mburch1974,1906,D30,Queen's Gambit Declined,481,2017-07-24,00:28:36,fairygirl
12044,12160,Unrated,32,resign,white,5+15,fairygirl,2387,mburch1974,1906,A40,Horwitz Defense,481,2017-07-23,22:51:49,fairygirl
12045,12161,Rated,113,OFT,white,10+0,mburch1974,1898,airys,1790,C26,Vienna Game: Falkbeer Variation,108,2017-07-23,22:27:28,mburch1974
12046,12162,Rated,46,resign,black,10+0,mburch1974,1907,aungphyominarsam,1983,C20,King's Pawn Game: Macleod Attack,76,2017-07-23,02:20:54,aungphyominarsam
12047,12163,Rated,52,mate,black,10+0,v_iracheta,1516,mburch1974,1905,A41,Queen's Pawn,389,2017-07-23,02:09:45,mburch1974
12048,12164,Unrated,146,resign,black,25+10,tanjerry,1977,sudebala,1816,A30,English Opening: Symmetrical Variation,161,2017-09-03,12:09:09,sudebala
12049,12165,Rated,104,mate,black,10+0,nik05master,1716,tanjerry,1972,B76,Sicilian Defense: Dragon Variation |  Yugoslav Attack |  Belezky Line,256,2017-09-03,10:54:12,tanjerry
12050,12166,Rated,97,resign,white,10+0,tanjerry,1963,heeboell,1857,A11,English Opening: Caro-Kann Defensive System,106,2017-09-03,10:46:05,tanjerry
12051,12167,Rated,55,resign,white,10+0,tanjerry,1953,ashishbarda,1894,A10,English Opening: Anglo-Scandinavian Defense,59,2017-09-03,10:38:36,tanjerry
12052,12168,Rated,84,mate,black,10+0,laki3,1753,tanjerry,1947,B27,Sicilian Defense: Hyperaccelerated Dragon,194,2017-09-03,10:29:55,tanjerry
12053,12169,Rated,60,OFT,black,10+0,wald3n,1912,tanjerry,1936,A00,Polish Opening: Birmingham Gambit,24,2017-09-03,10:17:02,tanjerry
12054,12170,Rated,57,mate,white,10+0,tanjerry,1925,davidthechessiah,1880,A15,English Opening: Anglo-Indian Defense,45,2017-09-03,10:13:13,tanjerry
12055,12171,Rated,72,resign,black,10+0,sergiokumic,1629,tanjerry,1921,B36,Sicilian Defense: Accelerated Dragon,292,2017-09-03,10:08:27,tanjerry
12056,12172,Rated,69,resign,white,10+0,tanjerry,1917,s7serg,1621,A20,English Opening: King's English Variation,296,2017-09-03,09:55:51,tanjerry
12057,12173,Rated,147,mate,white,10+0,tanjerry,1904,eraldii,1902,A36,English Opening: Symmetrical Variation |  Symmetrical Variation,2,2017-09-03,09:46:39,tanjerry
12058,12174,Rated,86,resign,black,10+0,durgaprasad,1573,tanjerry,1901,A34,English Opening: Symmetrical Variation |  Normal Variation,328,2017-09-03,09:36:42,tanjerry
12059,12175,Rated,149,mate,white,10+0,tanjerry,1894,aifel,1717,B23,Sicilian Defense: Closed Variation,177,2017-09-03,09:30:40,tanjerry
12060,12176,Rated,37,draw,draw,10+0,alf_22,1911,tanjerry,1894,A02,Bird Opening,17,2017-09-03,09:22:31,
12061,12177,Rated,41,resign,black,10+0,chesslover779,1286,tanjerry,1893,B21,Sicilian Defense: Smith-Morra Gambit Declined |  Scandinavian Formation,607,2017-09-03,09:19:02,tanjerry
12062,12178,Rated,60,resign,black,10+0,tanjerry,1898,baykus,2125,A16,English Opening: Anglo-Indian Defense |  Queen's Knight Variation,227,2017-09-03,09:14:19,baykus
12063,12179,Rated,138,resign,black,10+0,tanjerry,1904,gondolin,2122,A20,English Opening: King's English Variation,218,2017-09-02,20:44:50,gondolin
12064,12180,Rated,111,resign,white,10+0,strsljen,1929,tanjerry,1916,B27,Sicilian Defense: Hyperaccelerated Dragon,13,2017-09-02,20:14:12,strsljen
12065,12181,Rated,107,mate,white,10+0,tanjerry,1903,saleee565,1914,A15,English Opening: Anglo-Indian Defense,11,2017-09-02,20:06:16,tanjerry
12066,12182,Rated,28,mate,black,10+0,ramonsantana44,1919,tanjerry,1889,B39,Sicilian Defense: Accelerated Dragon |  Maroczy Bind |  Breyer Variation,30,2017-09-02,19:55:35,tanjerry
12067,12183,Rated,64,mate,black,10+0,sansebastian,1403,tanjerry,1887,A43,Old Benoni Defense,484,2017-09-02,19:53:06,tanjerry
12068,12184,Rated,139,draw,draw,10+0,mohammad9182,1736,tanjerry,1893,A43,Old Benoni Defense,157,2017-08-31,09:24:54,
12069,12185,Rated,82,mate,black,10+0,tanjerry,1906,gio95,1890,A10,English Opening,16,2017-08-30,18:37:15,gio95
12070,12186,Rated,78,resign,black,10+0,pavankumarg,1434,tanjerry,1912,A04,Zukertort Opening: Sicilian Invitation,478,2017-08-30,13:56:36,tanjerry
12071,12187,Rated,71,draw,draw,10+0,tanjerry,1919,spark8,1682,A01,Nimzo-Larsen Attack,237,2017-08-30,13:44:42,
12072,12188,Rated,23,mate,white,10+0,alfuadi,1594,tanjerry,1942,B22,Sicilian Defense: Alapin Variation,348,2017-08-30,13:35:58,alfuadi
12073,12189,Rated,45,resign,white,10+0,artsew,1979,tanjerry,1954,B27,Sicilian Defense: Hyperaccelerated Dragon,25,2017-08-30,13:34:02,artsew
12074,12190,Rated,117,mate,white,10+0,tanjerry,1947,anshu123,1771,A15,English Opening: Anglo-Indian Defense,176,2017-08-30,13:30:33,tanjerry
12075,12191,Rated,111,resign,white,10+0,hatton,2195,tanjerry,1952,A04,Zukertort Opening: Sicilian Invitation,243,2017-08-30,11:47:34,hatton
12076,12192,Rated,149,resign,white,10+0,tanjerry,1937,momas,1975,A15,English Opening: Anglo-Indian Defense,38,2017-08-30,11:34:08,tanjerry
12077,12193,Rated,94,resign,black,10+0,tanjerry,1949,radiomaryjak,1986,A10,English Opening,37,2017-08-30,11:24:32,radiomaryjak
12078,12194,Rated,47,mate,white,10+0,tanjerry,1948,divasatanica,1397,C41,Philidor Defense,551,2017-08-30,11:11:43,tanjerry
12079,12195,Rated,115,resign,white,10+0,bezar98,1690,tanjerry,1970,B27,Sicilian Defense: Hyperaccelerated Dragon,280,2017-08-30,11:07:20,bezar98
12080,12196,Rated,97,mate,white,10+0,tanjerry,1969,jncusters,1320,A20,English Opening: King's English Variation,649,2017-08-30,10:54:48,tanjerry
12081,12197,Unrated,31,mate,white,5+5,illcheckyoumate,1500,male_pawn_star,1500,C41,Philidor Defense #3,0,2017-08-16,11:15:28,illcheckyoumate
12082,12198,Rated,16,resign,black,10+0,wiggleitjiggleit,1430,cantaloop,1311,C41,Philidor Defense #3,119,2017-09-01,17:20:46,cantaloop
12083,12199,Rated,44,resign,black,10+0,wiggleitjiggleit,1443,knotten93,1381,D20,Queen's Gambit Accepted: Old Variation,62,2017-09-01,17:17:25,knotten93
12084,12200,Rated,54,resign,black,10+0,wiggleitjiggleit,1454,wachmacher,1421,D30,Queen's Gambit Declined: Tarrasch Defense |  Pseudo-Tarrasch,33,2017-08-31,17:49:57,wachmacher
12085,12201,Rated,43,resign,white,10+0,pv2017,1444,wiggleitjiggleit,1465,A00,Polish Opening,21,2017-08-31,17:39:45,pv2017
12086,12202,Rated,34,resign,black,10+0,blazingheart,1387,wiggleitjiggleit,1457,E90,King's Indian Defense: Normal Variation |  Rare Defenses,70,2017-08-31,14:55:57,wiggleitjiggleit
12087,12203,Rated,122,resign,black,10+0,imlimbad,1417,wiggleitjiggleit,1447,D00,Queen's Pawn Game #2,30,2017-08-31,14:50:02,wiggleitjiggleit
12088,12204,Rated,51,mate,white,10+0,wiggleitjiggleit,1436,simplymaster,1439,D46,Semi-Slav Defense: Romih Variation,3,2017-08-30,17:59:34,wiggleitjiggleit
12089,12205,Rated,62,resign,black,10+0,wiggleitjiggleit,1455,jourapoura,1081,C57,Italian Game: Two Knights Defense |  Polerio Defense,374,2017-08-30,17:48:08,jourapoura
12090,12206,Rated,30,resign,black,10+0,antitexnik,1318,wiggleitjiggleit,1448,C57,Italian Game: Two Knights Defense |  Fritz Variation,130,2017-08-30,17:42:18,wiggleitjiggleit
12091,12207,Rated,79,OFT,white,10+0,wiggleitjiggleit,1437,simplymaster,1446,B15,Caro-Kann Defense: Alekhine Gambit,9,2017-08-30,17:36:04,wiggleitjiggleit
12092,12208,Rated,32,resign,black,10+0,wiggleitjiggleit,1448,penguin_lo,1436,D02,Queen's Gambit Refused: Baltic Defense,12,2017-08-30,17:17:34,penguin_lo
12093,12209,Rated,78,resign,black,10+0,vkmansftw,1308,wiggleitjiggleit,1441,C26,Vienna Game: Stanley Variation,133,2017-08-30,17:12:19,wiggleitjiggleit
12094,12210,Unrated,99,OFT,white,10+5,manisgigantea,1500,lance5500,2621,A45,Trompowsky Attack,1121,2017-07-17,12:20:30,manisgigantea
12095,12211,Unrated,23,resign,white,10+0,teddyhh,2350,manisgigantea,1500,B25,Sicilian Defense: Closed Variation |  Traditional,850,2017-07-17,11:19:56,teddyhh
12096,12212,Unrated,28,resign,black,30+30,chessmageddon,2217,manisgigantea,1500,C55,Italian Game: Two Knights Defense |  Modern Bishop's Opening,717,2017-07-17,07:49:36,manisgigantea
12097,12213,Rated,42,resign,white,10+0,per1966,1719,saviter,1679,D35,Queen's Gambit Declined: Normal Defense,40,2017-08-29,22:30:03,per1966
12098,12214,Rated,42,mate,black,10+0,saviter,1689,per1966,1670,B32,Sicilian Defense: Loewenthal Variation,19,2017-08-29,22:24:48,per1966
12099,12215,Rated,59,resign,white,10+0,gdf1981,1672,saviter,1701,B21,Sicilian Defense: Smith-Morra Gambit #2,29,2017-08-29,22:12:59,gdf1981
12100,12216,Rated,80,resign,black,10+0,saviter,1695,morg1515,1923,B94,Sicilian Defense: Najdorf Variation,228,2017-08-27,00:59:29,morg1515
12101,12217,Rated,31,resign,black,10+0,saviter,1706,ilkerk,1698,B30,Sicilian Defense: Old Sicilian,8,2017-08-26,15:42:53,ilkerk
12102,12218,Rated,107,OFT,white,10+0,ilkerk,1687,saviter,1717,D30,Queen's Gambit Declined: Traditional Variation,30,2017-08-26,15:37:06,ilkerk
12103,12219,Rated,18,resign,black,2+15,saviter,1728,li1chess,1723,B40,Sicilian Defense: French Variation |  Normal,5,2017-08-26,15:16:56,li1chess
12104,12220,Rated,72,mate,black,10+1,robertao,1648,saviter,1719,B30,Sicilian Defense: Old Sicilian,71,2017-08-26,01:15:29,saviter
12105,12221,Unrated,45,resign,white,5+8,saviter,1719,acuario22,1765,C41,Philidor Defense: Exchange Variation #2,46,2017-08-26,00:52:49,saviter
12106,12222,Rated,66,resign,black,15+15,odrim,1648,saviter,1710,D02,Queen's Pawn Game: Chigorin Variation,62,2017-08-25,19:09:49,saviter
12107,12223,Rated,93,resign,white,10+0,marinaldodelphi,1696,saviter,1722,D00,Blackmar-Diemer Gambit,26,2017-08-25,01:33:29,marinaldodelphi
12108,12224,Rated,90,resign,black,10+0,saviter,1732,abcheck,1768,C45,Scotch Game: Paulsen Attack,36,2017-08-24,01:58:23,abcheck
12109,12225,Rated,23,resign,white,10+0,mhamed_basti,1833,saviter,1740,C55,Italian Game: Anti-Fried Liver Defense,93,2017-08-24,01:47:13,mhamed_basti
12110,12226,Rated,118,OFT,black,10+0,andyfi,1433,saviter,1737,D00,Queen's Pawn Game #2,304,2017-08-23,19:38:47,saviter
12111,12227,Rated,103,draw,draw,10+0,saviter,1729,bayron45,2008,B32,Sicilian Defense: Open #3,279,2017-08-23,19:17:16,
12112,12228,Rated,23,resign,white,10+0,saviter,1722,alperbaba5225,1605,B32,Sicilian Defense: Loewenthal Variation,117,2017-08-23,19:05:29,saviter
12113,12229,Rated,91,mate,white,15+15,saviter,1713,raitenis,1659,C55,Italian Game: Anti-Fried Liver Defense,54,2017-08-23,02:31:58,saviter
12114,12230,Rated,56,mate,black,10+0,cris36,1605,saviter,1698,A00,Van't Kruijs Opening,93,2017-08-22,21:25:19,saviter
12115,12231,Rated,71,mate,white,10+0,saviter,1690,cris36,1613,C00,French Defense: Normal Variation,77,2017-08-22,21:18:25,saviter
12116,12232,Rated,48,mate,black,10+0,cris36,1622,saviter,1681,A00,Van't Kruijs Opening,59,2017-08-22,21:12:30,saviter
12117,12233,Rated,80,resign,black,10+0,fagnervalenca,1702,saviter,1681,C46,Three Knights Opening #2,21,2017-08-21,21:42:54,saviter
12118,12234,Rated,33,resign,white,10+0,evianwahter,1568,saviter,1696,B32,Sicilian Defense: Loewenthal Variation,128,2017-08-21,21:27:41,evianwahter
12119,12235,Rated,84,OFT,black,10+0,saviter,1707,episode,1699,C00,French Defense: Normal Variation,8,2017-08-21,21:21:56,episode
12120,12236,Rated,51,resign,white,10+0,alenea,1453,saviter,1724,C55,Italian Game: Anti-Fried Liver Defense,271,2017-08-21,19:16:33,alenea
12121,12237,Rated,47,resign,black,10+0,saviter,1735,slm_mhr,1733,C60,Ruy Lopez,2,2017-08-21,19:04:36,slm_mhr
12122,12238,Rated,74,resign,black,5+12,saviter,1744,quadrivium7,1801,B43,Sicilian Defense: Kan Variation |  Knight Variation,57,2017-08-19,21:22:06,quadrivium7
12123,12239,Rated,77,resign,black,5+8,wolf80,1854,saviter,1730,C45,Scotch Game,124,2017-08-19,21:01:57,saviter
12124,12240,Rated,54,resign,black,10+0,leps000,1705,saviter,1719,C62,Ruy Lopez: Steinitz Defense,14,2017-08-19,20:43:07,saviter
12125,12241,Rated,75,OFT,white,10+0,saviter,1709,leps000,1716,B00,Nimzowitsch Defense: Kennedy Variation |  Linksspringer Variation,7,2017-08-19,20:32:24,saviter
12126,12242,Rated,89,OFT,white,10+0,saviter,1694,wilden,1825,C41,Philidor Defense #3,131,2017-08-19,20:16:14,saviter
12127,12243,Rated,62,resign,black,10+0,everest999,1651,saviter,1684,C20,King's Pawn Game: Leonardis Variation,33,2017-08-19,19:56:00,saviter
12128,12244,Rated,49,resign,white,10+0,majorwarren,1706,saviter,1695,B20,Sicilian Defense,11,2017-08-19,19:35:18,majorwarren
12129,12245,Rated,67,resign,white,10+0,saviter,1683,majorwarren,1717,C41,Philidor Defense #3,34,2017-08-19,19:31:14,saviter
12130,12246,Rated,73,resign,white,10+0,majorwarren,1707,saviter,1693,D00,Queen's Pawn Game,14,2017-08-19,19:21:41,majorwarren
12131,12247,Rated,43,resign,white,10+0,taural,1758,saviter,1702,D02,Queen's Pawn Game: Chigorin Variation,56,2017-08-19,19:12:06,taural
12132,12248,Rated,70,resign,black,10+0,saviter,1713,yosoyfenix,1709,B38,Sicilian Defense: Accelerated Dragon |  Maroczy Bind,4,2017-08-19,19:07:17,yosoyfenix
12133,12249,Rated,28,resign,black,10+0,saviter,1724,maicon92,1734,B32,Sicilian Defense: Open #3,10,2017-08-19,18:51:03,maicon92
12134,12250,Rated,16,resign,black,10+0,saviter,1730,a_th-19,1882,B30,Sicilian Defense: Old Sicilian,152,2017-08-19,01:52:41,a_th-19
12135,12251,Rated,53,resign,white,8+0,dhanton82,1601,toitles,1510,C00,French Defense: Normal Variation,91,2017-09-03,18:12:15,dhanton82
12136,12252,Rated,21,resign,white,8+0,nikfom57,1615,toitles,1518,C00,French Defense: La Bourdonnais Variation,97,2017-09-03,18:04:59,nikfom57
12137,12253,Rated,40,resign,white,8+0,toitles,1504,joshuaking,1623,C41,Philidor Defense #2,119,2017-09-03,18:01:03,toitles
12138,12254,Rated,54,resign,black,8+0,toitles,1516,blackjack68,1454,B00,Owen Defense,62,2017-09-03,01:09:57,blackjack68
12139,12255,Rated,36,mate,black,8+0,sgbarrys,1509,toitles,1505,A00,Van't Kruijs Opening,4,2017-09-03,00:56:08,toitles
12140,12256,Rated,60,resign,black,8+0,soy,1325,toitles,1499,A40,Horwitz Defense,174,2017-09-03,00:48:49,toitles
12141,12257,Rated,35,mate,white,8+0,toitles,1494,catire49,1313,C00,French Defense: Knight Variation,181,2017-09-03,00:38:36,toitles
12142,12258,Rated,54,resign,black,8+0,toitles,1506,jermad,1452,C40,King's Pawn Game: McConnell Defense,54,2017-09-02,23:51:17,jermad
12143,12259,Rated,34,resign,black,8+0,shirock,1554,toitles,1494,C00,French Defense #2,60,2017-09-02,23:38:21,toitles
12144,12260,Rated,64,resign,white,8+0,toitles,1488,mauriciopemo,1309,C65,Ruy Lopez: Berlin Defense |  Beverwijk Variation,179,2017-09-02,23:30:20,toitles
12145,12261,Rated,37,resign,black,8+0,toitles,1501,rfabian,1421,C53,Italian Game: Classical Variation |  Giuoco Pianissimo,80,2017-09-02,23:25:24,rfabian
12146,12262,Rated,51,resign,white,8+0,isuckatchess96,1473,toitles,1513,C00,French Defense: Normal Variation,40,2017-09-02,23:05:47,isuckatchess96
12148,12264,Rated,135,draw,draw,8+0,mopialex,1655,toitles,1509,C00,French Defense: Knight Variation,146,2017-09-02,21:03:19,
12149,12265,Rated,99,resign,white,8+0,toitles,1492,carlesgis,1691,C70,Ruy Lopez: Morphy Defense |  Caro Variation,199,2017-09-02,20:49:25,toitles
12150,12266,Rated,65,resign,white,8+0,dife,1447,toitles,1505,A40,English Defense,58,2017-09-02,20:01:02,dife
12151,12267,Rated,43,mate,white,8+0,toitles,1495,jarekc,1474,C60,Ruy Lopez: Cozio Defense,21,2017-09-02,19:50:12,toitles
12152,12268,Rated,80,mate,black,8+0,toitles,1503,hamaramanish,1570,B00,Owen Defense,67,2017-09-02,18:04:59,hamaramanish
12153,12269,Rated,51,mate,white,8+0,toitles,1497,nadsen,1351,C41,Philidor Defense: Steinitz Variation,146,2017-09-02,17:54:23,toitles
